order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W08-0093,V015,SKU-0027,03/02/2025,7,3,184,118.12,Pass,06/02/2025,21734.08
ORD-W08-0094,V003,SKU-0013,04/02/2025,5,4,460,149.34,Defect,08/02/2025,68696.4
ORD-W08-0095,V020,SKU-0008,19/01/2025,10,13,72,19.3,Defect,01/02/2025,1389.6
ORD-W08-0096,V019,SKU-0028,25/01/2025,5,4,427,27.81,Pass,29/01/2025,11874.87
ORD-W08-0097,V017,SKU-0046,13/01/2025,10,11,169,174.55,Pass,24/01/2025,29498.95
ORD-W08-0098,V014,SKU-0016,10/02/2025,5,2,276,146.92,Defect,12/02/2025,40549.92
ORD-W08-0099,V016,SKU-0029,07/01/2025,3,8,423,149.28,Pass,15/01/2025,63145.44
ORD-W08-0100,V014,SKU-0014,10/01/2025,5,12,128,155.5,Pass,22/01/2025,19904.0
ORD-W08-0101,V004,SKU-0033,25/02/2025,5,7,285,88.47,Pass,04/03/2025,25213.95
ORD-W08-0102,V014,SKU-0022,19/01/2025,5,7,10,165.62,Pass,26/01/2025,1656.2
ORD-W08-0103,V011,SKU-0014,07/01/2025,7,10,15,67.41,Pass,17/01/2025,1011.15
ORD-W08-0104,V012,SKU-0024,26/01/2025,10,7,240,132.76,Defect,02/02/2025,31862.4
ORD-W08-0105,V012,SKU-0005,01/01/2025,7,11,92,151.21,Pass,12/01/2025,13911.32
ORD-W08-0106,V020,SKU-0024,12/02/2025,5,4,10,108.85,Pass,16/02/2025,1088.5
ORD-W08-0107,V001,SKU-0008,10/01/2025,3,12,113,16.42,Pass,22/01/2025,1855.46
ORD-W08-0108,V019,SKU-0019,22/02/2025,3,13,424,160.19,Pass,07/03/2025,67920.56
ORD-W08-0109,V019,SKU-0017,12/01/2025,5,9,83,136.14,Pass,21/01/2025,11299.62
ORD-W08-0110,V009,SKU-0002,14/02/2025,7,4,449,169.02,Pass,18/02/2025,75889.98
ORD-W08-0111,V009,SKU-0022,22/02/2025,5,3,386,46.52,Defect,25/02/2025,17956.72
ORD-W08-0112,V009,SKU-0050,17/02/2025,5,3,361,127.59,Pass,20/02/2025,46059.99
ORD-W08-0113,V002,SKU-0003,03/02/2025,7,7,492,168.82,Pass,10/02/2025,83059.44
ORD-W08-0114,V019,SKU-0045,14/01/2025,7,9,22,160.62,Pass,23/01/2025,3533.64
ORD-W08-0115,V011,SKU-0002,25/01/2025,7,8,302,158.35,Pass,02/02/2025,47821.7
ORD-W08-0116,V019,SKU-0005,06/01/2025,5,3,232,165.29,Pass,09/01/2025,38347.28
ORD-W08-0117,V006,SKU-0002,12/01/2025,5,11,192,129.1,Pass,23/01/2025,24787.2
ORD-W08-0118,V008,SKU-0039,10/02/2025,3,11,475,133.82,Defect,21/02/2025,63564.5
ORD-W08-0119,V020,SKU-0050,16/01/2025,7,10,113,24.75,Pass,26/01/2025,2796.75
ORD-W08-0120,V003,SKU-0041,24/01/2025,7,12,330,49.11,Pass,05/02/2025,16206.3
ORD-W08-0121,V007,SKU-0035,21/01/2025,10,11,405,120.74,Pass,01/02/2025,48899.7
ORD-W08-0122,V019,SKU-0003,30/01/2025,5,9,100,91.44,Pass,08/02/2025,9144.0
ORD-W08-0123,V006,SKU-0030,03/01/2025,7,4,313,17.55,Pass,07/01/2025,5493.15
ORD-W08-0124,V007,SKU-0038,07/01/2025,7,3,411,110.13,Pass,10/01/2025,45263.43
ORD-W08-0125,V001,SKU-0049,16/02/2025,5,6,137,199.54,Pass,22/02/2025,27336.98
ORD-W08-0126,V016,SKU-0037,10/02/2025,3,13,349,180.42,Pass,23/02/2025,62966.58
ORD-W08-0127,V015,SKU-0037,18/01/2025,7,12,451,199.51,Pass,30/01/2025,89979.01
ORD-W08-0128,V016,SKU-0035,09/01/2025,7,3,378,47.19,Pass,12/01/2025,17837.82
ORD-W08-0129,V009,SKU-0035,08/01/2025,7,5,59,60.39,Pending,13/01/2025,3563.01
ORD-W08-0130,V011,SKU-0024,05/02/2025,5,5,171,92.35,Pass,10/02/2025,15791.85
ORD-W08-0131,V015,SKU-0012,14/02/2025,10,4,382,94.14,Pass,18/02/2025,35961.48
ORD-W08-0132,V018,SKU-0027,09/01/2025,5,9,111,190.27,Pass,18/01/2025,21119.97
ORD-W08-0133,V017,SKU-0028,21/01/2025,3,12,397,133.19,Pass,02/02/2025,52876.43
ORD-W08-0134,V007,SKU-0018,19/01/2025,5,4,122,132.82,Pass,23/01/2025,16204.04
ORD-W08-0135,V002,SKU-0007,11/01/2025,5,3,189,159.07,Defect,14/01/2025,30064.23
ORD-W08-0136,V020,SKU-0005,07/02/2025,3,3,90,59.63,Pass,10/02/2025,5366.7
ORD-W08-0137,V013,SKU-0002,03/02/2025,5,3,98,61.72,Defect,06/02/2025,6048.56
ORD-W08-0138,V006,SKU-0005,09/01/2025,5,2,78,29.46,Pass,11/01/2025,2297.88
ORD-W08-0139,V011,SKU-0027,31/01/2025,5,4,267,106.56,Defect,04/02/2025,28451.52
ORD-W08-0140,V017,SKU-0003,16/01/2025,5,5,313,49.33,Pass,21/01/2025,15440.29
ORD-W08-0141,V017,SKU-0048,29/01/2025,5,8,222,99.2,Pass,06/02/2025,22022.4
ORD-W08-0142,V016,SKU-0013,20/02/2025,3,3,158,124.26,Defect,23/02/2025,19633.08
ORD-W08-0143,V009,SKU-0049,22/02/2025,3,3,312,94.9,Pass,25/02/2025,29608.8
ORD-W08-0144,V020,SKU-0035,13/02/2025,3,11,321,163.88,Pass,24/02/2025,52605.48
ORD-W08-0145,V009,SKU-0027,06/02/2025,3,6,356,148.72,Pass,12/02/2025,52944.32
ORD-W08-0146,V006,SKU-0009,17/02/2025,7,12,171,48.68,Pass,01/03/2025,8324.28
ORD-W08-0147,V011,SKU-0019,23/02/2025,7,4,164,186.46,Pass,27/02/2025,30579.44
ORD-W08-0148,V018,SKU-0030,07/01/2025,10,9,349,144.29,Pass,16/01/2025,50357.21
ORD-W08-0149,V018,SKU-0013,28/01/2025,5,7,273,53.32,Defect,04/02/2025,14556.36
ORD-W08-0150,V013,SKU-0047,25/01/2025,5,11,402,40.61,Pass,05/02/2025,16325.22
ORD-W08-0151,V005,SKU-0012,04/01/2025,5,5,417,136.24,Defect,09/01/2025,56812.08
ORD-W08-0152,V013,SKU-0021,29/01/2025,3,11,74,185.06,Pass,09/02/2025,13694.44
ORD-W08-0153,V005,SKU-0019,11/02/2025,5,13,443,36.75,Pass,24/02/2025,16280.25
