order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W01-0054,V002,SKU-0021,01/01/2025,5,8,423,23.19,Pass,09/01/2025,9809.37
ORD-W01-0055,V011,SKU-0043,05/01/2025,5,4,429,126.78,Pass,09/01/2025,54388.62
ORD-W01-0056,V003,SKU-0050,04/01/2025,5,4,463,111.37,Pass,08/01/2025,51564.31
ORD-W01-0057,V017,SKU-0030,04/01/2025,5,11,422,145.23,Pass,15/01/2025,61287.06
ORD-W01-0058,V004,SKU-0011,04/01/2025,5,9,342,108.0,Defect,13/01/2025,36936.0
ORD-W01-0059,V008,SKU-0046,01/01/2025,7,10,145,137.6,Pass,11/01/2025,19952.0
ORD-W01-0060,V014,SKU-0002,07/01/2025,3,3,214,24.2,Pass,10/01/2025,5178.8
ORD-W01-0061,V003,SKU-0032,06/01/2025,7,6,272,83.55,Defect,12/01/2025,22725.6
ORD-W01-0062,V017,SKU-0045,07/01/2025,3,12,327,164.44,Pass,19/01/2025,53771.88
ORD-W01-0063,V009,SKU-0047,03/01/2025,10,4,150,154.14,Defect,07/01/2025,23121.0
ORD-W01-0064,V020,SKU-0004,02/01/2025,5,6,283,181.57,Pass,08/01/2025,51384.31
ORD-W01-0065,V015,SKU-0017,01/01/2025,5,5,215,149.42,Pass,06/01/2025,32125.3
ORD-W01-0066,V001,SKU-0035,02/01/2025,7,10,417,116.58,Pass,12/01/2025,48613.86
ORD-W01-0067,V017,SKU-0006,07/01/2025,7,3,395,142.4,Pass,10/01/2025,56248.0
ORD-W01-0068,V011,SKU-0029,05/01/2025,10,5,253,180.5,Pass,10/01/2025,45666.5
ORD-W01-0069,V011,SKU-0013,04/01/2025,3,5,187,18.98,Defect,09/01/2025,3549.26
ORD-W01-0070,V016,SKU-0040,04/01/2025,5,4,261,129.97,Pass,08/01/2025,33922.17
ORD-W01-0071,V005,SKU-0014,07/01/2025,5,7,472,163.29,Pass,14/01/2025,77072.88
ORD-W01-0072,V015,SKU-0029,04/01/2025,7,11,21,113.29,Pass,15/01/2025,2379.09
ORD-W01-0073,V007,SKU-0022,02/01/2025,3,13,413,13.81,Pass,15/01/2025,5703.53
ORD-W01-0074,V007,SKU-0040,03/01/2025,7,12,279,143.6,Pass,15/01/2025,40064.4
ORD-W01-0075,V006,SKU-0048,06/01/2025,10,3,160,126.1,Defect,09/01/2025,20176.0
ORD-W01-0076,V020,SKU-0007,07/01/2025,5,13,155,17.54,Pass,20/01/2025,2718.7
ORD-W01-0077,V006,SKU-0013,03/01/2025,7,2,173,36.15,Pass,05/01/2025,6253.95
ORD-W01-0078,V018,SKU-0049,03/01/2025,10,13,121,139.69,Pass,16/01/2025,16902.49
ORD-W01-0079,V006,SKU-0044,05/01/2025,3,3,187,63.21,Pass,08/01/2025,11820.27
ORD-W01-0080,V012,SKU-0042,07/01/2025,5,13,425,196.83,Pass,20/01/2025,83652.75
ORD-W01-0081,V004,SKU-0017,07/01/2025,5,13,159,130.66,Pass,20/01/2025,20774.94
ORD-W01-0082,V007,SKU-0049,07/01/2025,3,5,296,185.94,Pending,12/01/2025,55038.24
ORD-W01-0083,V019,SKU-0022,06/01/2025,7,3,67,71.39,Defect,09/01/2025,4783.13
ORD-W01-0084,V019,SKU-0042,03/01/2025,3,8,461,95.41,Pass,11/01/2025,43984.01
ORD-W01-0085,V007,SKU-0001,05/01/2025,7,3,43,187.77,Pass,08/01/2025,8074.11
ORD-W01-0086,V014,SKU-0019,01/01/2025,5,3,339,191.45,Pass,04/01/2025,64901.55
ORD-W01-0087,V001,SKU-0036,04/01/2025,7,3,187,55.39,Pass,07/01/2025,10357.93
ORD-W01-0088,V015,SKU-0006,04/01/2025,7,3,324,147.78,Pass,07/01/2025,47880.72
ORD-W01-0089,V018,SKU-0027,01/01/2025,3,8,173,19.53,Pass,09/01/2025,3378.69
ORD-W01-0090,V008,SKU-0037,04/01/2025,5,10,270,156.51,Pass,14/01/2025,42257.7
ORD-W01-0091,V019,SKU-0012,03/01/2025,5,6,232,146.33,Pass,09/01/2025,33948.56
ORD-W01-0092,V010,SKU-0016,07/01/2025,3,4,181,23.19,Pass,11/01/2025,4197.39
ORD-W01-0093,V002,SKU-0014,04/01/2025,5,3,347,125.8,Pass,07/01/2025,43652.6
ORD-W01-0094,V017,SKU-0039,07/01/2025,5,7,361,187.99,Pass,14/01/2025,67864.39
ORD-W01-0095,V002,SKU-0027,05/01/2025,3,5,404,46.8,Pass,10/01/2025,18907.2
ORD-W01-0096,V012,SKU-0017,06/01/2025,5,4,303,175.65,Pass,10/01/2025,53221.95
ORD-W01-0097,V011,SKU-0003,06/01/2025,5,5,50,49.0,Pass,11/01/2025,2450.0
ORD-W01-0098,V018,SKU-0027,02/01/2025,5,6,330,132.31,Pass,08/01/2025,43662.3
ORD-W01-0099,V019,SKU-0025,06/01/2025,5,4,138,14.79,Pass,10/01/2025,2041.02
ORD-W01-0100,V014,SKU-0047,02/01/2025,5,12,60,161.14,Pass,14/01/2025,9668.4
ORD-W01-0101,V020,SKU-0045,05/01/2025,3,8,150,86.08,Defect,13/01/2025,12912.0
ORD-W01-0102,V003,SKU-0012,02/01/2025,7,10,139,37.0,Pass,12/01/2025,5143.0
ORD-W01-0103,V005,SKU-0050,07/01/2025,7,2,262,123.24,Pass,09/01/2025,32288.88
ORD-W01-0104,V004,SKU-0037,07/01/2025,10,4,481,58.92,Pass,11/01/2025,28340.52
ORD-W01-0105,V019,SKU-0009,03/01/2025,7,10,455,114.51,Pass,13/01/2025,52102.05
ORD-W01-0106,V014,SKU-0023,02/01/2025,3,6,23,114.69,Pass,08/01/2025,2637.87
ORD-W01-0107,V015,SKU-0025,06/01/2025,5,10,137,64.65,Pending,16/01/2025,8857.05
ORD-W01-0108,V005,SKU-0029,01/01/2025,3,8,85,154.51,Pass,09/01/2025,13133.35
ORD-W01-0109,V005,SKU-0012,01/01/2025,5,6,437,169.98,Pass,07/01/2025,74281.26
ORD-W01-0110,V007,SKU-0038,05/01/2025,10,11,59,65.9,Pass,16/01/2025,3888.1
ORD-W01-0111,V012,SKU-0023,01/01/2025,5,4,309,130.81,Pass,05/01/2025,40420.29
ORD-W01-0112,V007,SKU-0043,01/01/2025,7,11,208,72.92,Pass,12/01/2025,15167.36
ORD-W01-0113,V017,SKU-0013,07/01/2025,5,5,414,179.88,Pass,12/01/2025,74470.32
ORD-W01-0114,V019,SKU-0032,03/01/2025,7,7,254,137.51,Pass,10/01/2025,34927.54
ORD-W01-0115,V020,SKU-0003,01/01/2025,5,10,41,184.69,Pass,11/01/2025,7572.29
ORD-W01-0116,V011,SKU-0015,07/01/2025,3,9,41,90.4,Pass,16/01/2025,3706.4
ORD-W01-0117,V005,SKU-0011,01/01/2025,5,2,73,115.98,Pass,03/01/2025,8466.54
ORD-W01-0118,V019,SKU-0048,02/01/2025,10,3,21,124.39,Pass,05/01/2025,2612.19
ORD-W01-0119,V001,SKU-0034,01/01/2025,7,3,236,152.91,Pass,04/01/2025,36086.76
ORD-W01-0120,V017,SKU-0033,03/01/2025,7,3,452,189.23,Pass,06/01/2025,85531.96
ORD-W01-0121,V005,SKU-0013,02/01/2025,7,4,330,141.89,Pass,06/01/2025,46823.7
ORD-W01-0122,V001,SKU-0025,07/01/2025,10,8,438,65.46,Pass,15/01/2025,28671.48
ORD-W01-0123,V010,SKU-0047,01/01/2025,3,10,487,145.3,Defect,11/01/2025,70761.1
ORD-W01-0124,V011,SKU-0039,03/01/2025,5,2,165,19.29,Pass,05/01/2025,3182.85
ORD-W01-0125,V006,SKU-0015,01/01/2025,3,4,23,134.72,Pass,05/01/2025,3098.56
ORD-W01-0126,V005,SKU-0034,04/01/2025,3,2,165,159.81,Pass,06/01/2025,26368.65
ORD-W01-0127,V015,SKU-0045,07/01/2025,3,6,146,54.62,Defect,13/01/2025,7974.52
ORD-W01-0128,V002,SKU-0044,05/01/2025,7,9,23,190.85,Pass,14/01/2025,4389.55
ORD-W01-0129,V013,SKU-0020,04/01/2025,3,12,395,131.33,Pass,16/01/2025,51875.35
ORD-W01-0130,V002,SKU-0050,06/01/2025,5,10,14,42.43,Pass,16/01/2025,594.02
ORD-W01-0131,V012,SKU-0048,04/01/2025,7,7,68,165.08,Pass,11/01/2025,11225.44
ORD-W01-0132,V011,SKU-0029,04/01/2025,5,5,20,116.85,Pass,09/01/2025,2337.0
