order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W07-0064,V006,SKU-0023,10/01/2025,5,11,407,160.54,Pass,21/01/2025,65339.78
ORD-W07-0065,V008,SKU-0042,11/02/2025,5,3,220,68.29,Pass,14/02/2025,15023.8
ORD-W07-0066,V015,SKU-0021,03/02/2025,5,8,379,135.71,Pending,11/02/2025,51434.09
ORD-W07-0067,V001,SKU-0048,13/02/2025,3,12,144,138.48,Pass,25/02/2025,19941.12
ORD-W07-0068,V003,SKU-0016,18/02/2025,5,10,380,106.37,Pass,28/02/2025,40420.6
ORD-W07-0069,V015,SKU-0003,08/01/2025,5,4,381,190.73,Pass,12/01/2025,72668.13
ORD-W07-0070,V011,SKU-0012,04/01/2025,7,10,465,130.02,Pass,14/01/2025,60459.3
ORD-W07-0071,V001,SKU-0034,04/01/2025,3,12,211,36.26,Pass,16/01/2025,7650.86
ORD-W07-0072,V004,SKU-0013,28/01/2025,5,4,180,46.01,Pass,01/02/2025,8281.8
ORD-W07-0073,V012,SKU-0025,01/02/2025,3,11,404,83.28,Pass,12/02/2025,33645.12
ORD-W07-0074,V010,SKU-0031,11/02/2025,5,5,431,120.73,Pass,16/02/2025,52034.63
ORD-W07-0075,V015,SKU-0020,03/02/2025,10,4,180,146.28,Pass,07/02/2025,26330.4
ORD-W07-0076,V016,SKU-0011,03/01/2025,3,5,205,26.57,Pass,08/01/2025,5446.85
ORD-W07-0077,V006,SKU-0005,13/02/2025,5,6,337,147.75,Pass,19/02/2025,49791.75
ORD-W07-0078,V019,SKU-0007,05/02/2025,5,7,204,39.66,Pass,12/02/2025,8090.64
ORD-W07-0079,V014,SKU-0042,01/02/2025,7,6,141,26.05,Pass,07/02/2025,3673.05
ORD-W07-0080,V003,SKU-0003,02/01/2025,3,9,182,10.43,Pass,11/01/2025,1898.26
ORD-W07-0081,V011,SKU-0003,01/01/2025,10,9,276,89.27,Defect,10/01/2025,24638.52
ORD-W07-0082,V019,SKU-0025,15/02/2025,5,4,464,139.45,Defect,19/02/2025,64704.8
ORD-W07-0083,V019,SKU-0018,11/01/2025,3,13,123,35.23,Pass,24/01/2025,4333.29
ORD-W07-0084,V013,SKU-0027,12/01/2025,5,11,239,152.6,Pending,23/01/2025,36471.4
ORD-W07-0085,V019,SKU-0043,14/01/2025,3,5,26,81.15,Pending,19/01/2025,2109.9
ORD-W07-0086,V005,SKU-0020,27/01/2025,7,8,464,111.43,Pass,04/02/2025,51703.52
ORD-W07-0087,V005,SKU-0001,18/02/2025,7,3,254,53.11,Pass,21/02/2025,13489.94
ORD-W07-0088,V001,SKU-0040,19/01/2025,5,3,17,141.74,Pass,22/01/2025,2409.58
ORD-W07-0089,V014,SKU-0013,18/01/2025,5,3,102,142.23,Pass,21/01/2025,14507.46
ORD-W07-0090,V014,SKU-0042,04/02/2025,5,2,140,196.87,Pass,06/02/2025,27561.8
ORD-W07-0091,V017,SKU-0011,11/01/2025,10,10,431,20.31,Pass,21/01/2025,8753.61
ORD-W07-0092,V019,SKU-0033,16/01/2025,3,12,51,185.37,Pass,28/01/2025,9453.87
ORD-W07-0093,V018,SKU-0037,12/01/2025,3,9,417,157.73,Pass,21/01/2025,65773.41
ORD-W07-0094,V004,SKU-0024,19/01/2025,3,10,105,16.53,Pass,29/01/2025,1735.65
ORD-W07-0095,V008,SKU-0012,09/02/2025,7,8,343,6.2,Pass,17/02/2025,2126.6
ORD-W07-0096,V004,SKU-0030,01/01/2025,5,11,447,17.79,Pending,12/01/2025,7952.13
ORD-W07-0097,V001,SKU-0042,15/01/2025,7,6,370,98.97,Pass,21/01/2025,36618.9
ORD-W07-0098,V010,SKU-0042,15/01/2025,5,8,337,109.31,Pass,23/01/2025,36837.47
ORD-W07-0099,V009,SKU-0003,20/01/2025,5,9,76,25.32,Pass,29/01/2025,1924.32
ORD-W07-0100,V007,SKU-0028,23/01/2025,3,4,127,34.74,Pass,27/01/2025,4411.98
ORD-W07-0101,V008,SKU-0044,28/01/2025,7,4,70,86.45,Pass,01/02/2025,6051.5
ORD-W07-0102,V010,SKU-0034,12/02/2025,5,13,411,196.2,Pass,25/02/2025,80638.2
ORD-W07-0103,V003,SKU-0020,26/01/2025,5,13,114,27.12,Pass,08/02/2025,3091.68
ORD-W07-0104,V020,SKU-0018,05/02/2025,5,2,99,66.04,Pass,07/02/2025,6537.96
ORD-W07-0105,V010,SKU-0002,17/01/2025,5,6,344,144.83,Pass,23/01/2025,49821.52
ORD-W07-0106,V012,SKU-0008,20/01/2025,3,2,306,187.4,Pass,22/01/2025,57344.4
ORD-W07-0107,V019,SKU-0024,08/02/2025,5,10,110,160.05,Pass,18/02/2025,17605.5
ORD-W07-0108,V008,SKU-0028,02/01/2025,5,5,298,119.87,Pass,07/01/2025,35721.26
ORD-W07-0109,V017,SKU-0045,20/01/2025,10,7,441,140.85,Pass,27/01/2025,62114.85
ORD-W07-0110,V012,SKU-0047,15/01/2025,7,9,308,95.9,Pass,24/01/2025,29537.2
ORD-W07-0111,V005,SKU-0002,03/01/2025,7,2,340,98.33,Defect,05/01/2025,33432.2
ORD-W07-0112,V006,SKU-0021,18/02/2025,5,10,232,62.05,Pass,28/02/2025,14395.6
ORD-W07-0113,V016,SKU-0027,26/01/2025,5,5,408,53.39,Pass,31/01/2025,21783.12
ORD-W07-0114,V015,SKU-0018,07/01/2025,7,10,146,154.64,Pass,17/01/2025,22577.44
ORD-W07-0115,V019,SKU-0039,27/01/2025,7,4,119,36.97,Pass,31/01/2025,4399.43
ORD-W07-0116,V012,SKU-0041,15/01/2025,3,12,349,108.76,Pass,27/01/2025,37957.24
ORD-W07-0117,V001,SKU-0011,14/01/2025,7,8,139,198.86,Pass,22/01/2025,27641.54
ORD-W07-0118,V006,SKU-0047,05/02/2025,3,3,389,162.16,Pass,08/02/2025,63080.24
ORD-W07-0119,V011,SKU-0029,18/01/2025,5,4,359,44.09,Pass,22/01/2025,15828.31
ORD-W07-0120,V019,SKU-0013,07/02/2025,7,2,416,186.56,Pass,09/02/2025,77608.96
ORD-W07-0121,V020,SKU-0013,08/01/2025,3,6,28,191.86,Defect,14/01/2025,5372.08
ORD-W07-0122,V002,SKU-0049,26/01/2025,5,10,136,30.38,Pass,05/02/2025,4131.68
ORD-W07-0123,V003,SKU-0045,06/01/2025,5,3,462,11.88,Pass,09/01/2025,5488.56
ORD-W07-0124,V020,SKU-0015,08/02/2025,10,3,95,182.93,Defect,11/02/2025,17378.35
ORD-W07-0125,V008,SKU-0050,23/01/2025,7,4,296,194.79,Pass,27/01/2025,57657.84
ORD-W07-0126,V010,SKU-0013,13/01/2025,5,5,47,25.65,Defect,18/01/2025,1205.55
ORD-W07-0127,V020,SKU-0034,31/01/2025,3,8,220,183.87,Pass,08/02/2025,40451.4
ORD-W07-0128,V002,SKU-0044,09/02/2025,3,4,438,13.37,Pass,13/02/2025,5856.06
ORD-W07-0129,V003,SKU-0050,03/01/2025,5,5,433,85.61,Pass,08/01/2025,37069.13
ORD-W07-0130,V012,SKU-0039,12/01/2025,5,9,139,135.67,Pass,21/01/2025,18858.13
ORD-W07-0131,V012,SKU-0047,01/02/2025,5,6,471,39.59,Pass,07/02/2025,18646.89
ORD-W07-0132,V001,SKU-0024,11/02/2025,7,3,218,196.1,Pending,14/02/2025,42749.8
ORD-W07-0133,V017,SKU-0045,18/02/2025,5,2,298,84.45,Defect,20/02/2025,25166.1
ORD-W07-0134,V018,SKU-0045,16/02/2025,5,12,39,58.66,Defect,28/02/2025,2287.74
ORD-W07-0135,V009,SKU-0047,14/01/2025,5,7,139,156.37,Pass,21/01/2025,21735.43
ORD-W07-0136,V018,SKU-0023,20/01/2025,10,5,29,26.8,Pass,25/01/2025,777.2
ORD-W07-0137,V017,SKU-0008,04/02/2025,7,6,222,15.25,Pass,10/02/2025,3385.5
