order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W11-0027,V004,SKU-0002,29/01/2025,3,9,83,21.19,Pass,07/02/2025,1758.77
ORD-W11-0028,V011,SKU-0044,01/01/2025,7,11,274,174.94,Pass,12/01/2025,47933.56
ORD-W11-0029,V009,SKU-0033,09/03/2025,5,3,188,160.18,Pass,12/03/2025,30113.84
ORD-W11-0030,V019,SKU-0001,11/02/2025,7,8,165,100.51,Defect,19/02/2025,16584.15
ORD-W11-0031,V007,SKU-0022,22/02/2025,5,8,65,173.15,Defect,02/03/2025,11254.75
ORD-W11-0032,V006,SKU-0041,11/01/2025,7,11,222,59.92,Pass,22/01/2025,13302.24
ORD-W11-0033,V008,SKU-0026,02/03/2025,5,13,349,164.61,Pass,15/03/2025,57448.89
ORD-W11-0034,V014,SKU-0011,14/03/2025,7,2,343,179.84,Pass,16/03/2025,61685.12
ORD-W11-0035,V015,SKU-0006,14/02/2025,7,4,369,116.74,Pass,18/02/2025,43077.06
ORD-W11-0036,V002,SKU-0024,18/03/2025,7,11,60,91.38,Pass,29/03/2025,5482.8
ORD-W11-0037,V004,SKU-0001,15/03/2025,3,2,369,161.24,Pass,17/03/2025,59497.56
ORD-W11-0038,V006,SKU-0032,08/03/2025,7,9,308,67.99,Pass,17/03/2025,20940.92
ORD-W11-0039,V007,SKU-0048,29/01/2025,7,11,111,106.28,Pass,09/02/2025,11797.08
ORD-W11-0040,V012,SKU-0001,09/02/2025,5,7,422,158.55,Pass,16/02/2025,66908.1
ORD-W11-0041,V002,SKU-0024,28/02/2025,5,8,278,175.13,Pass,08/03/2025,48686.14
ORD-W11-0042,V015,SKU-0035,23/02/2025,7,11,125,30.08,Defect,06/03/2025,3760.0
ORD-W11-0043,V015,SKU-0047,05/03/2025,7,4,471,126.43,Pass,09/03/2025,59548.53
ORD-W11-0044,V011,SKU-0021,16/02/2025,5,13,97,15.99,Pass,01/03/2025,1551.03
ORD-W11-0045,V004,SKU-0005,20/02/2025,3,9,407,109.87,Pass,01/03/2025,44717.09
ORD-W11-0046,V011,SKU-0010,25/01/2025,5,2,376,107.95,Pass,27/01/2025,40589.2
ORD-W11-0047,V001,SKU-0043,12/02/2025,7,3,189,63.77,Pass,15/02/2025,12052.53
ORD-W11-0048,V009,SKU-0042,21/02/2025,3,6,364,14.61,Pass,27/02/2025,5318.04
ORD-W11-0049,V016,SKU-0032,15/01/2025,7,5,98,181.57,Pass,20/01/2025,17793.86
ORD-W11-0050,V005,SKU-0031,16/03/2025,5,9,133,158.9,Pass,25/03/2025,21133.7
ORD-W11-0051,V015,SKU-0040,04/02/2025,3,9,342,62.74,Pass,13/02/2025,21457.08
ORD-W11-0052,V013,SKU-0016,11/02/2025,5,9,394,180.99,Pass,20/02/2025,71310.06
ORD-W11-0053,V020,SKU-0009,13/02/2025,5,11,365,126.58,Pass,24/02/2025,46201.7
ORD-W11-0054,V020,SKU-0002,03/03/2025,5,3,142,14.64,Pass,06/03/2025,2078.88
ORD-W11-0055,V002,SKU-0022,08/02/2025,3,11,339,184.27,Pass,19/02/2025,62467.53
ORD-W11-0056,V001,SKU-0049,08/02/2025,5,2,38,12.3,Pass,10/02/2025,467.4
ORD-W11-0057,V008,SKU-0043,17/01/2025,3,13,102,125.48,Pass,30/01/2025,12798.96
ORD-W11-0058,V014,SKU-0039,24/01/2025,5,11,386,17.75,Pass,04/02/2025,6851.5
ORD-W11-0059,V002,SKU-0044,27/01/2025,5,2,161,47.12,Pass,29/01/2025,7586.32
ORD-W11-0060,V002,SKU-0047,12/02/2025,3,3,316,199.92,Pass,15/02/2025,63174.72
ORD-W11-0061,V010,SKU-0047,14/01/2025,5,13,323,56.2,Pass,27/01/2025,18152.6
ORD-W11-0062,V018,SKU-0011,08/01/2025,5,9,176,41.31,Pass,17/01/2025,7270.56
ORD-W11-0063,V010,SKU-0024,29/01/2025,3,9,52,49.72,Pass,07/02/2025,2585.44
ORD-W11-0064,V003,SKU-0034,13/03/2025,7,8,424,189.75,Pass,21/03/2025,80454.0
ORD-W11-0065,V013,SKU-0001,26/01/2025,7,13,68,36.47,Pass,08/02/2025,2479.96
ORD-W11-0066,V003,SKU-0039,10/03/2025,3,10,142,59.72,Defect,20/03/2025,8480.24
ORD-W11-0067,V001,SKU-0004,13/01/2025,10,7,54,168.46,Pass,20/01/2025,9096.84
ORD-W11-0068,V002,SKU-0002,06/02/2025,5,13,384,86.97,Pass,19/02/2025,33396.48
ORD-W11-0069,V013,SKU-0037,24/02/2025,5,11,487,121.82,Pass,07/03/2025,59326.34
ORD-W11-0070,V020,SKU-0008,08/03/2025,3,7,74,72.05,Pass,15/03/2025,5331.7
ORD-W11-0071,V012,SKU-0017,10/03/2025,7,10,467,181.25,Pass,20/03/2025,84643.75
ORD-W11-0072,V007,SKU-0043,08/03/2025,5,12,37,198.84,Pass,20/03/2025,7357.08
ORD-W11-0073,V011,SKU-0038,22/01/2025,3,13,274,151.17,Pass,04/02/2025,41420.58
ORD-W11-0074,V017,SKU-0042,26/01/2025,5,9,305,61.16,Pass,04/02/2025,18653.8
ORD-W11-0075,V001,SKU-0038,17/01/2025,7,7,352,169.8,Pending,24/01/2025,59769.6
ORD-W11-0076,V016,SKU-0039,06/02/2025,5,8,43,189.48,Defect,14/02/2025,8147.64
ORD-W11-0077,V017,SKU-0039,25/01/2025,5,9,154,50.87,Pending,03/02/2025,7833.98
ORD-W11-0078,V019,SKU-0006,17/03/2025,5,11,197,110.08,Pass,28/03/2025,21685.76
ORD-W11-0079,V005,SKU-0041,17/03/2025,7,10,251,51.47,Pass,27/03/2025,12918.97
ORD-W11-0080,V003,SKU-0039,17/03/2025,7,3,92,180.39,Pass,20/03/2025,16595.88
ORD-W11-0081,V020,SKU-0015,19/01/2025,3,5,345,119.0,Pass,24/01/2025,41055.0
ORD-W11-0082,V016,SKU-0004,01/03/2025,7,13,496,90.62,Defect,14/03/2025,44947.52
ORD-W11-0083,V010,SKU-0037,01/01/2025,3,3,377,117.63,Pass,04/01/2025,44346.51
ORD-W11-0084,V016,SKU-0022,01/02/2025,7,6,483,87.56,Pass,07/02/2025,42291.48
ORD-W11-0085,V014,SKU-0040,07/03/2025,5,10,172,170.71,Pass,17/03/2025,29362.12
ORD-W11-0086,V003,SKU-0014,21/01/2025,3,9,106,136.27,Pass,30/01/2025,14444.62
ORD-W11-0087,V012,SKU-0011,21/02/2025,7,4,412,54.77,Pass,25/02/2025,22565.24
ORD-W11-0088,V004,SKU-0008,14/01/2025,5,6,84,115.85,Pass,20/01/2025,9731.4
ORD-W11-0089,V010,SKU-0048,14/02/2025,3,11,434,66.98,Pending,25/02/2025,29069.32
ORD-W11-0090,V004,SKU-0005,02/01/2025,3,12,362,12.17,Defect,14/01/2025,4405.54
ORD-W11-0091,V007,SKU-0038,03/01/2025,7,8,78,19.56,Pass,11/01/2025,1525.68
ORD-W11-0092,V004,SKU-0049,17/03/2025,10,6,11,149.79,Pass,23/03/2025,1647.69
ORD-W11-0093,V009,SKU-0021,02/02/2025,5,11,337,131.36,Defect,13/02/2025,44268.32
ORD-W11-0094,V007,SKU-0009,23/01/2025,5,9,192,167.89,Pass,01/02/2025,32234.88
ORD-W11-0095,V004,SKU-0033,23/02/2025,5,11,108,66.74,Pass,06/03/2025,7207.92
ORD-W11-0096,V015,SKU-0048,13/02/2025,5,11,419,158.94,Pass,24/02/2025,66595.86
ORD-W11-0097,V013,SKU-0038,28/01/2025,10,7,321,136.76,Pass,04/02/2025,43899.96
ORD-W11-0098,V017,SKU-0034,07/03/2025,5,5,340,96.28,Pass,12/03/2025,32735.2
ORD-W11-0099,V004,SKU-0040,14/03/2025,7,11,197,92.26,Pass,25/03/2025,18175.22
ORD-W11-0100,V014,SKU-0043,02/01/2025,7,2,323,134.68,Pass,04/01/2025,43501.64
ORD-W11-0101,V019,SKU-0033,31/01/2025,7,3,411,6.32,Pass,03/02/2025,2597.52
ORD-W11-0102,V009,SKU-0015,11/02/2025,3,3,29,140.83,Pass,14/02/2025,4084.07
ORD-W11-0103,V003,SKU-0046,20/01/2025,7,4,22,188.4,Pass,24/01/2025,4144.8
ORD-W11-0104,V011,SKU-0022,08/02/2025,3,5,371,196.65,Pass,13/02/2025,72957.15
ORD-W11-0105,V017,SKU-0047,30/01/2025,5,12,476,83.69,Pass,11/02/2025,39836.44
ORD-W11-0106,V019,SKU-0010,04/01/2025,7,7,146,184.48,Pass,11/01/2025,26934.08
ORD-W11-0107,V010,SKU-0019,03/03/2025,10,9,452,34.86,Pass,12/03/2025,15756.72
ORD-W11-0108,V002,SKU-0046,02/02/2025,7,8,332,31.77,Pass,10/02/2025,10547.64
ORD-W11-0109,V019,SKU-0031,26/02/2025,5,3,50,8.73,Pass,01/03/2025,436.5
ORD-W11-0110,V007,SKU-0020,13/02/2025,7,5,484,161.83,Pass,18/02/2025,78325.72
ORD-W11-0111,V018,SKU-0012,01/03/2025,3,4,262,66.76,Pass,05/03/2025,17491.12
ORD-W11-0112,V005,SKU-0047,21/01/2025,5,9,62,34.63,Defect,30/01/2025,2147.06
ORD-W11-0113,V009,SKU-0012,02/03/2025,3,10,52,164.29,Pass,12/03/2025,8543.08
ORD-W11-0114,V013,SKU-0007,11/03/2025,3,2,71,69.53,Pass,13/03/2025,4936.63
ORD-W11-0115,V007,SKU-0035,17/01/2025,5,2,458,168.16,Pending,19/01/2025,77017.28
ORD-W11-0116,V019,SKU-0001,24/01/2025,7,2,291,38.08,Pass,26/01/2025,11081.28
ORD-W11-0117,V007,SKU-0015,04/02/2025,7,7,303,144.22,Pass,11/02/2025,43698.66
ORD-W11-0118,V008,SKU-0040,21/01/2025,7,8,494,156.08,Pass,29/01/2025,77103.52
ORD-W11-0119,V011,SKU-0017,09/03/2025,5,10,314,24.85,Defect,19/03/2025,7802.9
ORD-W11-0120,V008,SKU-0047,22/02/2025,3,12,380,187.45,Pass,06/03/2025,71231.0
ORD-W11-0121,V004,SKU-0048,26/01/2025,7,9,151,55.5,Pass,04/02/2025,8380.5
ORD-W11-0122,V012,SKU-0047,02/03/2025,10,7,107,144.49,Pass,09/03/2025,15460.43
ORD-W11-0123,V014,SKU-0049,26/01/2025,7,10,442,176.12,Pass,05/02/2025,77845.04
ORD-W11-0124,V008,SKU-0018,17/03/2025,3,10,450,126.52,Defect,27/03/2025,56934.0
ORD-W11-0125,V015,SKU-0040,20/01/2025,7,6,433,162.52,Pass,26/01/2025,70371.16
ORD-W11-0126,V016,SKU-0021,20/02/2025,7,11,188,82.89,Pass,03/03/2025,15583.32
ORD-W11-0127,V019,SKU-0019,17/02/2025,3,9,433,156.69,Pass,26/02/2025,67846.77
ORD-W11-0128,V005,SKU-0021,30/01/2025,5,5,242,71.04,Pass,04/02/2025,17191.68
ORD-W11-0129,V020,SKU-0037,20/01/2025,7,5,200,53.96,Pass,25/01/2025,10792.0
ORD-W11-0130,V002,SKU-0030,31/01/2025,5,12,90,144.06,Pass,12/02/2025,12965.4
ORD-W11-0131,V007,SKU-0022,30/01/2025,3,9,138,62.0,Pass,08/02/2025,8556.0
ORD-W11-0132,V007,SKU-0037,17/02/2025,7,4,180,49.32,Pass,21/02/2025,8877.6
ORD-W11-0133,V019,SKU-0020,17/03/2025,7,5,377,91.39,Defect,22/03/2025,34454.03
ORD-W11-0134,V005,SKU-0001,17/02/2025,7,4,98,56.66,Pass,21/02/2025,5552.68
ORD-W11-0135,V020,SKU-0045,13/01/2025,3,2,11,94.96,Pass,15/01/2025,1044.56
ORD-W11-0136,V010,SKU-0016,03/01/2025,7,6,198,134.45,Pass,09/01/2025,26621.1
ORD-W11-0137,V015,SKU-0040,11/02/2025,5,9,350,85.01,Pass,20/02/2025,29753.5
ORD-W11-0138,V006,SKU-0006,19/01/2025,7,4,476,157.69,Pass,23/01/2025,75060.44
ORD-W11-0139,V001,SKU-0024,27/02/2025,5,10,478,167.37,Pass,09/03/2025,80002.86
ORD-W11-0140,V006,SKU-0039,22/01/2025,3,12,194,159.74,Pass,03/02/2025,30989.56
ORD-W11-0141,V007,SKU-0025,24/02/2025,7,8,302,146.47,Pass,04/03/2025,44233.94
ORD-W11-0142,V019,SKU-0034,16/03/2025,7,5,211,112.51,Pass,21/03/2025,23739.61
ORD-W11-0143,V004,SKU-0029,20/01/2025,3,2,479,12.69,Pass,22/01/2025,6078.51
ORD-W11-0144,V020,SKU-0035,30/01/2025,5,4,20,189.62,Pass,03/02/2025,3792.4
