order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W06-0042,V018,SKU-0020,16/01/2025,10,12,408,170.83,Defect,28/01/2025,69698.64
ORD-W06-0043,V009,SKU-0009,05/02/2025,5,3,348,84.16,Pass,08/02/2025,29287.68
ORD-W06-0044,V006,SKU-0016,18/01/2025,5,2,173,17.4,Pass,20/01/2025,3010.2
ORD-W06-0045,V007,SKU-0002,11/01/2025,5,11,464,28.7,Pass,22/01/2025,13316.8
ORD-W06-0046,V016,SKU-0011,30/01/2025,5,6,457,139.36,Pass,05/02/2025,63687.52
ORD-W06-0047,V018,SKU-0026,08/01/2025,5,7,47,90.55,Pass,15/01/2025,4255.85
ORD-W06-0048,V019,SKU-0033,27/01/2025,3,7,287,82.11,Pass,03/02/2025,23565.57
ORD-W06-0049,V008,SKU-0046,21/01/2025,7,2,448,93.36,Pass,23/01/2025,41825.28
ORD-W06-0050,V014,SKU-0043,23/01/2025,7,2,160,35.89,Pending,25/01/2025,5742.4
ORD-W06-0051,V008,SKU-0029,18/01/2025,10,4,148,146.92,Pending,22/01/2025,21744.16
ORD-W06-0052,V018,SKU-0028,08/01/2025,5,5,228,139.48,Pass,13/01/2025,31801.44
ORD-W06-0053,V016,SKU-0039,16/01/2025,5,13,283,193.32,Pass,29/01/2025,54709.56
ORD-W06-0054,V003,SKU-0016,05/01/2025,3,4,439,93.09,Pass,09/01/2025,40866.51
ORD-W06-0055,V013,SKU-0022,27/01/2025,7,13,474,165.9,Pass,09/02/2025,78636.6
ORD-W06-0056,V009,SKU-0006,01/02/2025,5,7,301,53.91,Pass,08/02/2025,16226.91
ORD-W06-0057,V018,SKU-0011,17/01/2025,5,6,285,139.48,Pass,23/01/2025,39751.8
ORD-W06-0058,V007,SKU-0027,22/01/2025,3,7,26,115.73,Pass,29/01/2025,3008.98
ORD-W06-0059,V017,SKU-0013,11/02/2025,10,2,212,149.47,Pass,13/02/2025,31687.64
ORD-W06-0060,V004,SKU-0046,08/01/2025,7,10,33,28.94,Pass,18/01/2025,955.02
ORD-W06-0061,V014,SKU-0007,09/01/2025,7,4,188,28.82,Pass,13/01/2025,5418.16
ORD-W06-0062,V011,SKU-0029,01/02/2025,5,12,38,37.87,Pass,13/02/2025,1439.06
ORD-W06-0063,V003,SKU-0033,08/02/2025,3,13,443,12.24,Pass,21/02/2025,5422.32
ORD-W06-0064,V003,SKU-0042,11/01/2025,7,9,219,97.04,Pass,20/01/2025,21251.76
ORD-W06-0065,V009,SKU-0001,02/02/2025,7,4,215,23.82,Pass,06/02/2025,5121.3
ORD-W06-0066,V002,SKU-0020,27/01/2025,5,8,203,155.11,Pass,04/02/2025,31487.33
ORD-W06-0067,V001,SKU-0038,06/02/2025,5,7,133,63.75,Pass,13/02/2025,8478.75
ORD-W06-0068,V012,SKU-0031,07/02/2025,7,4,394,75.21,Pass,11/02/2025,29632.74
ORD-W06-0069,V001,SKU-0049,25/01/2025,5,11,376,12.9,Pass,05/02/2025,4850.4
ORD-W06-0070,V016,SKU-0006,26/01/2025,5,9,284,28.4,Pending,04/02/2025,8065.6
ORD-W06-0071,V008,SKU-0006,03/01/2025,10,5,106,53.66,Pass,08/01/2025,5687.96
ORD-W06-0072,V007,SKU-0038,31/01/2025,3,3,436,114.19,Pass,03/02/2025,49786.84
ORD-W06-0073,V018,SKU-0043,16/01/2025,5,8,300,67.56,Pass,24/01/2025,20268.0
ORD-W06-0074,V006,SKU-0025,06/01/2025,5,2,261,188.26,Pass,08/01/2025,49135.86
ORD-W06-0075,V019,SKU-0048,05/01/2025,7,5,88,29.66,Pass,10/01/2025,2610.08
ORD-W06-0076,V010,SKU-0013,03/02/2025,5,4,375,23.47,Pass,07/02/2025,8801.25
ORD-W06-0077,V015,SKU-0023,24/01/2025,10,3,135,76.47,Pass,27/01/2025,10323.45
ORD-W06-0078,V001,SKU-0037,08/02/2025,7,8,487,149.11,Pass,16/02/2025,72616.57
ORD-W06-0079,V010,SKU-0031,06/02/2025,3,12,69,198.57,Pass,18/02/2025,13701.33
ORD-W06-0080,V020,SKU-0036,20/01/2025,3,4,59,151.51,Defect,24/01/2025,8939.09
ORD-W06-0081,V005,SKU-0045,30/01/2025,5,6,318,45.76,Pass,05/02/2025,14551.68
ORD-W06-0082,V009,SKU-0011,21/01/2025,5,10,25,8.15,Pass,31/01/2025,203.75
ORD-W06-0083,V014,SKU-0023,12/01/2025,5,10,205,104.58,Defect,22/01/2025,21438.9
ORD-W06-0084,V011,SKU-0036,14/01/2025,5,10,258,149.53,Pass,24/01/2025,38578.74
ORD-W06-0085,V001,SKU-0005,10/02/2025,10,3,372,22.73,Pass,13/02/2025,8455.56
ORD-W06-0086,V018,SKU-0012,26/01/2025,5,10,171,12.17,Pass,05/02/2025,2081.07
ORD-W06-0087,V017,SKU-0028,21/01/2025,10,11,405,178.5,Defect,01/02/2025,72292.5
ORD-W06-0088,V010,SKU-0049,08/01/2025,7,11,16,125.06,Pass,19/01/2025,2000.96
ORD-W06-0089,V015,SKU-0028,08/02/2025,7,4,111,157.97,Defect,12/02/2025,17534.67
ORD-W06-0090,V002,SKU-0021,21/01/2025,3,3,313,156.65,Pass,24/01/2025,49031.45
ORD-W06-0091,V008,SKU-0034,04/02/2025,5,8,315,123.18,Pass,12/02/2025,38801.7
ORD-W06-0092,V020,SKU-0032,02/02/2025,5,7,285,7.26,Pass,09/02/2025,2069.1
ORD-W06-0093,V006,SKU-0034,02/01/2025,3,4,54,171.96,Pass,06/01/2025,9285.84
ORD-W06-0094,V007,SKU-0028,28/01/2025,5,2,238,64.22,Pass,30/01/2025,15284.36
ORD-W06-0095,V014,SKU-0024,02/02/2025,7,10,284,68.18,Pass,12/02/2025,19363.12
ORD-W06-0096,V003,SKU-0022,27/01/2025,10,9,378,197.28,Pass,05/02/2025,74571.84
ORD-W06-0097,V009,SKU-0018,28/01/2025,3,8,57,38.84,Pending,05/02/2025,2213.88
ORD-W06-0098,V016,SKU-0035,01/02/2025,7,12,286,154.95,Pass,13/02/2025,44315.7
ORD-W06-0099,V013,SKU-0032,31/01/2025,5,7,160,54.94,Pending,07/02/2025,8790.4
ORD-W06-0100,V001,SKU-0013,14/01/2025,5,2,90,147.87,Defect,16/01/2025,13308.3
ORD-W06-0101,V019,SKU-0034,17/01/2025,3,13,14,48.48,Pass,30/01/2025,678.72
ORD-W06-0102,V020,SKU-0034,01/01/2025,5,5,274,154.39,Pass,06/01/2025,42302.86
ORD-W06-0103,V014,SKU-0038,09/01/2025,7,7,79,42.81,Pass,16/01/2025,3381.99
ORD-W06-0104,V020,SKU-0013,13/01/2025,5,13,472,35.79,Pass,26/01/2025,16892.88
ORD-W06-0105,V006,SKU-0016,25/01/2025,3,12,173,186.23,Pass,06/02/2025,32217.79
ORD-W06-0106,V008,SKU-0011,09/02/2025,7,4,223,118.93,Pass,13/02/2025,26521.39
ORD-W06-0107,V004,SKU-0019,18/01/2025,5,5,300,186.56,Pass,23/01/2025,55968.0
ORD-W06-0108,V002,SKU-0043,16/01/2025,5,2,252,181.46,Pass,18/01/2025,45727.92
ORD-W06-0109,V013,SKU-0015,26/01/2025,7,4,377,187.1,Pass,30/01/2025,70536.7
ORD-W06-0110,V012,SKU-0019,02/02/2025,5,9,87,162.83,Pending,11/02/2025,14166.21
ORD-W06-0111,V003,SKU-0007,09/01/2025,7,12,424,91.57,Pass,21/01/2025,38825.68
ORD-W06-0112,V003,SKU-0001,06/02/2025,5,2,244,92.06,Pass,08/02/2025,22462.64
ORD-W06-0113,V010,SKU-0027,11/02/2025,5,11,218,170.61,Pass,22/02/2025,37192.98
ORD-W06-0114,V017,SKU-0027,02/02/2025,5,13,262,167.04,Pass,15/02/2025,43764.48
ORD-W06-0115,V009,SKU-0043,11/02/2025,5,11,452,28.92,Pass,22/02/2025,13071.84
ORD-W06-0116,V018,SKU-0011,05/02/2025,7,4,314,95.94,Defect,09/02/2025,30125.16
ORD-W06-0117,V010,SKU-0008,04/02/2025,5,8,270,43.2,Pass,12/02/2025,11664.0
ORD-W06-0118,V006,SKU-0048,20/01/2025,5,4,478,97.69,Pass,24/01/2025,46695.82
ORD-W06-0119,V015,SKU-0011,08/01/2025,3,11,351,136.1,Pass,19/01/2025,47771.1
ORD-W06-0120,V018,SKU-0008,16/01/2025,5,8,122,119.21,Defect,24/01/2025,14543.62
ORD-W06-0121,V017,SKU-0040,02/01/2025,7,9,168,168.9,Pass,11/01/2025,28375.2
ORD-W06-0122,V017,SKU-0007,26/01/2025,3,8,340,104.93,Defect,03/02/2025,35676.2
ORD-W06-0123,V012,SKU-0006,09/01/2025,3,4,251,164.39,Pass,13/01/2025,41261.89
ORD-W06-0124,V004,SKU-0048,26/01/2025,7,12,299,154.13,Pass,07/02/2025,46084.87
ORD-W06-0125,V004,SKU-0049,09/02/2025,5,12,206,129.31,Pass,21/02/2025,26637.86
ORD-W06-0126,V018,SKU-0046,04/02/2025,7,6,154,41.9,Pass,10/02/2025,6452.6
ORD-W06-0127,V004,SKU-0032,27/01/2025,7,13,14,6.42,Pass,09/02/2025,89.88
ORD-W06-0128,V004,SKU-0038,23/01/2025,3,12,145,42.56,Pass,04/02/2025,6171.2
ORD-W06-0129,V001,SKU-0013,08/01/2025,5,3,436,16.95,Pass,11/01/2025,7390.2
ORD-W06-0130,V009,SKU-0018,29/01/2025,5,10,308,122.98,Pass,08/02/2025,37877.84
ORD-W06-0131,V006,SKU-0043,09/02/2025,7,6,368,133.73,Pass,15/02/2025,49212.64
ORD-W06-0132,V014,SKU-0037,04/01/2025,5,13,470,70.6,Pass,17/01/2025,33182.0
ORD-W06-0133,V008,SKU-0038,30/01/2025,5,13,99,187.06,Pass,12/02/2025,18518.94
ORD-W06-0134,V001,SKU-0042,27/01/2025,7,6,125,93.08,Pending,02/02/2025,11635.0
ORD-W06-0135,V009,SKU-0008,05/01/2025,5,2,275,72.73,Pass,07/01/2025,20000.75
ORD-W06-0136,V007,SKU-0020,02/01/2025,7,2,105,96.35,Defect,04/01/2025,10116.75
ORD-W06-0137,V014,SKU-0019,02/01/2025,7,6,126,88.98,Pass,08/01/2025,11211.48
ORD-W06-0138,V005,SKU-0042,23/01/2025,7,11,444,6.88,Pass,03/02/2025,3054.72
ORD-W06-0139,V014,SKU-0050,24/01/2025,5,3,76,70.86,Pass,27/01/2025,5385.36
ORD-W06-0140,V012,SKU-0018,29/01/2025,10,2,436,141.62,Pass,31/01/2025,61746.32
ORD-W06-0141,V014,SKU-0050,11/01/2025,5,13,386,199.31,Pass,24/01/2025,76933.66
ORD-W06-0142,V014,SKU-0009,01/01/2025,7,10,64,72.5,Defect,11/01/2025,4640.0
ORD-W06-0143,V003,SKU-0009,06/02/2025,5,8,270,84.95,Pass,14/02/2025,22936.5
ORD-W06-0144,V004,SKU-0037,16/01/2025,5,11,412,23.95,Pass,27/01/2025,9867.4
ORD-W06-0145,V016,SKU-0008,01/01/2025,7,4,494,199.63,Pass,05/01/2025,98617.22
ORD-W06-0146,V018,SKU-0050,17/01/2025,5,10,15,43.06,Pass,27/01/2025,645.9
ORD-W06-0147,V001,SKU-0038,30/01/2025,7,7,56,46.3,Pass,06/02/2025,2592.8
ORD-W06-0148,V007,SKU-0025,07/02/2025,3,2,217,133.77,Pass,09/02/2025,29028.09
ORD-W06-0149,V016,SKU-0040,04/01/2025,5,10,101,161.34,Pass,14/01/2025,16295.34
ORD-W06-0150,V020,SKU-0038,04/01/2025,5,9,253,157.46,Pass,13/01/2025,39837.38
ORD-W06-0151,V015,SKU-0014,26/01/2025,3,10,348,118.76,Pass,05/02/2025,41328.48
ORD-W06-0152,V003,SKU-0001,24/01/2025,5,10,142,64.21,Pass,03/02/2025,9117.82
ORD-W06-0153,V006,SKU-0009,29/01/2025,3,5,19,136.36,Pending,03/02/2025,2590.84
ORD-W06-0154,V016,SKU-0042,09/01/2025,10,3,229,94.3,Pass,12/01/2025,21594.7
ORD-W06-0155,V018,SKU-0007,13/01/2025,5,8,458,35.47,Pass,21/01/2025,16245.26
ORD-W06-0156,V017,SKU-0023,16/01/2025,10,6,410,36.48,Pending,22/01/2025,14956.8
ORD-W06-0157,V010,SKU-0022,20/01/2025,3,8,134,17.77,Pass,28/01/2025,2381.18
ORD-W06-0158,V013,SKU-0035,11/02/2025,10,8,108,22.1,Pass,19/02/2025,2386.8
ORD-W06-0159,V002,SKU-0030,22/01/2025,5,13,165,165.44,Pass,04/02/2025,27297.6
ORD-W06-0160,V016,SKU-0005,30/01/2025,5,13,263,36.25,Defect,12/02/2025,9533.75
ORD-W06-0161,V011,SKU-0034,06/02/2025,10,8,221,178.36,Pass,14/02/2025,39417.56
ORD-W06-0162,V006,SKU-0023,10/01/2025,7,4,385,135.65,Pending,14/01/2025,52225.25
ORD-W06-0163,V005,SKU-0014,30/01/2025,5,5,318,186.59,Pass,04/02/2025,59335.62
ORD-W06-0164,V013,SKU-0041,13/01/2025,3,9,85,171.66,Pass,22/01/2025,14591.1
