order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W12-0070,V012,SKU-0014,04/03/2025,10,7,141,71.69,Pass,11/03/2025,10108.29
ORD-W12-0071,V009,SKU-0025,07/01/2025,7,8,282,34.42,Pass,15/01/2025,9706.44
ORD-W12-0072,V003,SKU-0016,08/01/2025,5,3,467,164.29,Pass,11/01/2025,76723.43
ORD-W12-0073,V018,SKU-0012,25/03/2025,5,13,307,170.41,Pass,07/04/2025,52315.87
ORD-W12-0074,V008,SKU-0032,27/01/2025,5,13,218,98.48,Pass,09/02/2025,21468.64
ORD-W12-0075,V012,SKU-0036,02/02/2025,7,3,467,143.03,Pass,05/02/2025,66795.01
ORD-W12-0076,V002,SKU-0015,21/02/2025,5,8,414,103.15,Pass,01/03/2025,42704.1
ORD-W12-0077,V001,SKU-0019,05/02/2025,5,3,374,133.39,Defect,08/02/2025,49887.86
ORD-W12-0078,V012,SKU-0014,18/02/2025,3,13,103,103.83,Pass,03/03/2025,10694.49
ORD-W12-0079,V014,SKU-0009,17/01/2025,10,6,313,5.22,Pass,23/01/2025,1633.86
ORD-W12-0080,V012,SKU-0016,15/03/2025,5,4,92,127.69,Pass,19/03/2025,11747.48
ORD-W12-0081,V010,SKU-0007,21/01/2025,3,6,123,189.3,Pass,27/01/2025,23283.9
ORD-W12-0082,V004,SKU-0025,26/01/2025,7,7,367,113.69,Pass,02/02/2025,41724.23
ORD-W12-0083,V004,SKU-0027,01/02/2025,5,2,306,60.0,Pass,03/02/2025,18360.0
ORD-W12-0084,V020,SKU-0038,12/03/2025,7,11,411,152.29,Pending,23/03/2025,62591.19
ORD-W12-0085,V017,SKU-0037,14/01/2025,5,13,206,177.58,Pass,27/01/2025,36581.48
ORD-W12-0086,V003,SKU-0047,12/01/2025,7,12,393,117.86,Pass,24/01/2025,46318.98
ORD-W12-0087,V009,SKU-0016,14/01/2025,3,12,221,118.05,Pass,26/01/2025,26089.05
ORD-W12-0088,V013,SKU-0023,19/02/2025,5,10,260,87.27,Pass,01/03/2025,22690.2
ORD-W12-0089,V018,SKU-0019,10/02/2025,7,2,333,40.63,Pass,12/02/2025,13529.79
ORD-W12-0090,V003,SKU-0028,27/01/2025,5,7,443,125.06,Pass,03/02/2025,55401.58
ORD-W12-0091,V007,SKU-0030,06/01/2025,3,10,452,198.89,Pass,16/01/2025,89898.28
ORD-W12-0092,V020,SKU-0027,16/01/2025,7,2,33,35.3,Pass,18/01/2025,1164.9
ORD-W12-0093,V020,SKU-0021,12/01/2025,7,3,177,86.0,Pass,15/01/2025,15222.0
ORD-W12-0094,V018,SKU-0009,24/01/2025,7,11,475,48.56,Pass,04/02/2025,23066.0
ORD-W12-0095,V008,SKU-0022,19/02/2025,5,12,195,52.48,Pass,03/03/2025,10233.6
ORD-W12-0096,V012,SKU-0037,19/02/2025,5,9,78,174.03,Pass,28/02/2025,13574.34
ORD-W12-0097,V010,SKU-0050,28/02/2025,5,9,320,47.61,Pass,09/03/2025,15235.2
ORD-W12-0098,V009,SKU-0030,14/02/2025,3,3,94,99.96,Pass,17/02/2025,9396.24
ORD-W12-0099,V004,SKU-0003,28/02/2025,5,2,452,194.84,Pass,02/03/2025,88067.68
ORD-W12-0100,V002,SKU-0022,07/01/2025,5,12,290,186.77,Pass,19/01/2025,54163.3
ORD-W12-0101,V011,SKU-0001,22/03/2025,5,7,342,47.39,Pass,29/03/2025,16207.38
ORD-W12-0102,V018,SKU-0007,19/03/2025,3,10,385,161.84,Pass,29/03/2025,62308.4
ORD-W12-0103,V008,SKU-0024,17/03/2025,5,6,202,100.57,Pass,23/03/2025,20315.14
ORD-W12-0104,V004,SKU-0029,25/03/2025,7,8,387,109.46,Defect,02/04/2025,42361.02
ORD-W12-0105,V002,SKU-0034,10/03/2025,3,11,474,18.72,Pass,21/03/2025,8873.28
ORD-W12-0106,V020,SKU-0041,23/02/2025,3,11,456,164.74,Pass,06/03/2025,75121.44
ORD-W12-0107,V016,SKU-0034,18/03/2025,7,6,129,66.76,Pass,24/03/2025,8612.04
ORD-W12-0108,V008,SKU-0042,20/01/2025,7,4,230,20.51,Pending,24/01/2025,4717.3
ORD-W12-0109,V001,SKU-0046,12/01/2025,7,3,461,149.85,Pass,15/01/2025,69080.85
ORD-W12-0110,V020,SKU-0029,22/02/2025,10,9,357,14.77,Pass,03/03/2025,5272.89
ORD-W12-0111,V008,SKU-0011,04/01/2025,3,13,114,108.55,Pass,17/01/2025,12374.7
ORD-W12-0112,V016,SKU-0021,06/02/2025,7,5,361,196.18,Pass,11/02/2025,70820.98
ORD-W12-0113,V010,SKU-0042,15/02/2025,7,8,22,191.92,Pass,23/02/2025,4222.24
ORD-W12-0114,V016,SKU-0045,04/02/2025,7,12,110,26.03,Pass,16/02/2025,2863.3
ORD-W12-0115,V016,SKU-0042,15/03/2025,7,5,167,26.94,Pending,20/03/2025,4498.98
ORD-W12-0116,V004,SKU-0014,13/02/2025,5,3,499,23.77,Pass,16/02/2025,11861.23
ORD-W12-0117,V017,SKU-0035,10/02/2025,7,4,168,75.35,Pass,14/02/2025,12658.8
ORD-W12-0118,V018,SKU-0032,19/02/2025,5,9,187,139.35,Pass,28/02/2025,26058.45
ORD-W12-0119,V009,SKU-0042,05/03/2025,3,10,316,126.54,Pass,15/03/2025,39986.64
ORD-W12-0120,V006,SKU-0012,25/01/2025,5,2,117,196.71,Pass,27/01/2025,23015.07
ORD-W12-0121,V011,SKU-0045,27/02/2025,5,4,332,164.86,Defect,03/03/2025,54733.52
ORD-W12-0122,V018,SKU-0027,07/03/2025,3,7,30,78.23,Pass,14/03/2025,2346.9
ORD-W12-0123,V012,SKU-0050,26/01/2025,5,7,115,122.79,Pass,02/02/2025,14120.85
ORD-W12-0124,V014,SKU-0030,23/03/2025,7,2,13,39.91,Pass,25/03/2025,518.83
ORD-W12-0125,V014,SKU-0049,02/01/2025,7,5,468,140.77,Pass,07/01/2025,65880.36
ORD-W12-0126,V009,SKU-0028,09/02/2025,7,13,184,101.79,Pass,22/02/2025,18729.36
ORD-W12-0127,V014,SKU-0014,27/01/2025,5,2,224,79.59,Defect,29/01/2025,17828.16
ORD-W12-0128,V004,SKU-0027,22/03/2025,3,9,247,29.24,Defect,31/03/2025,7222.28
ORD-W12-0129,V016,SKU-0011,16/02/2025,3,3,460,92.87,Pending,19/02/2025,42720.2
ORD-W12-0130,V020,SKU-0035,21/01/2025,5,7,264,53.7,Pass,28/01/2025,14176.8
ORD-W12-0131,V018,SKU-0003,21/03/2025,5,12,283,134.79,Pass,02/04/2025,38145.57
ORD-W12-0132,V016,SKU-0025,17/01/2025,3,2,152,180.86,Pass,19/01/2025,27490.72
ORD-W12-0133,V004,SKU-0002,08/01/2025,5,13,446,91.1,Pass,21/01/2025,40630.6
ORD-W12-0134,V020,SKU-0022,21/01/2025,7,11,400,66.24,Pending,01/02/2025,26496.0
ORD-W12-0135,V003,SKU-0002,17/02/2025,5,9,234,146.78,Pending,26/02/2025,34346.52
ORD-W12-0136,V013,SKU-0001,13/01/2025,7,9,339,161.77,Pass,22/01/2025,54840.03
ORD-W12-0137,V007,SKU-0028,13/02/2025,5,9,446,179.42,Pass,22/02/2025,80021.32
