order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W09-0073,V013,SKU-0032,13/02/2025,5,13,277,179.14,Pass,26/02/2025,49621.78
ORD-W09-0074,V008,SKU-0046,08/02/2025,3,2,226,169.5,Pass,10/02/2025,38307.0
ORD-W09-0075,V017,SKU-0017,05/01/2025,3,6,428,36.32,Pass,11/01/2025,15544.96
ORD-W09-0076,V016,SKU-0030,01/01/2025,5,9,284,162.94,Pass,10/01/2025,46274.96
ORD-W09-0077,V019,SKU-0004,03/03/2025,7,3,309,109.67,Pass,06/03/2025,33888.03
ORD-W09-0078,V016,SKU-0033,11/01/2025,5,3,109,28.92,Pass,14/01/2025,3152.28
ORD-W09-0079,V006,SKU-0001,04/03/2025,3,9,217,34.48,Pass,13/03/2025,7482.16
ORD-W09-0080,V003,SKU-0038,05/02/2025,5,3,46,80.21,Pass,08/02/2025,3689.66
ORD-W09-0081,V003,SKU-0015,03/02/2025,10,7,180,158.64,Pass,10/02/2025,28555.2
ORD-W09-0082,V016,SKU-0040,12/02/2025,3,2,131,167.88,Pass,14/02/2025,21992.28
ORD-W09-0083,V015,SKU-0023,25/02/2025,10,12,357,176.46,Pass,09/03/2025,62996.22
ORD-W09-0084,V010,SKU-0013,18/02/2025,7,12,309,148.9,Pass,02/03/2025,46010.1
ORD-W09-0085,V016,SKU-0009,15/02/2025,5,13,312,32.64,Pass,28/02/2025,10183.68
ORD-W09-0086,V020,SKU-0012,18/01/2025,10,3,386,88.87,Pass,21/01/2025,34303.82
ORD-W09-0087,V016,SKU-0041,05/02/2025,3,3,382,172.7,Defect,08/02/2025,65971.4
ORD-W09-0088,V001,SKU-0037,19/01/2025,7,8,36,143.29,Pass,27/01/2025,5158.44
ORD-W09-0089,V001,SKU-0016,28/01/2025,5,4,308,122.47,Pending,01/02/2025,37720.76
ORD-W09-0090,V004,SKU-0024,21/02/2025,7,12,91,129.21,Pass,05/03/2025,11758.11
ORD-W09-0091,V004,SKU-0020,24/02/2025,7,9,105,55.9,Pass,05/03/2025,5869.5
ORD-W09-0092,V016,SKU-0001,15/02/2025,5,4,142,27.56,Pass,19/02/2025,3913.52
ORD-W09-0093,V007,SKU-0019,28/01/2025,3,5,364,187.63,Pending,02/02/2025,68297.32
ORD-W09-0094,V010,SKU-0018,15/02/2025,3,8,80,15.89,Pass,23/02/2025,1271.2
ORD-W09-0095,V009,SKU-0023,10/02/2025,5,4,157,137.33,Pass,14/02/2025,21560.81
ORD-W09-0096,V015,SKU-0046,21/02/2025,10,9,236,85.09,Pass,02/03/2025,20081.24
ORD-W09-0097,V006,SKU-0002,10/02/2025,10,5,129,87.23,Pass,15/02/2025,11252.67
ORD-W09-0098,V014,SKU-0010,02/02/2025,7,9,204,128.75,Pass,11/02/2025,26265.0
ORD-W09-0099,V006,SKU-0047,26/02/2025,3,13,367,150.96,Pass,11/03/2025,55402.32
ORD-W09-0100,V016,SKU-0029,19/01/2025,5,11,164,108.45,Pending,30/01/2025,17785.8
ORD-W09-0101,V007,SKU-0013,28/02/2025,5,7,293,180.01,Pass,07/03/2025,52742.93
ORD-W09-0102,V012,SKU-0046,01/01/2025,7,7,273,35.8,Pending,08/01/2025,9773.4
ORD-W09-0103,V002,SKU-0004,27/01/2025,10,4,305,5.12,Pass,31/01/2025,1561.6
ORD-W09-0104,V005,SKU-0010,12/01/2025,7,5,225,194.73,Pass,17/01/2025,43814.25
ORD-W09-0105,V016,SKU-0020,26/01/2025,5,7,359,9.02,Pass,02/02/2025,3238.18
ORD-W09-0106,V008,SKU-0024,14/02/2025,7,2,365,166.53,Pass,16/02/2025,60783.45
ORD-W09-0107,V003,SKU-0027,04/02/2025,7,8,83,96.59,Pass,12/02/2025,8016.97
ORD-W09-0108,V015,SKU-0036,09/02/2025,3,6,277,64.18,Pass,15/02/2025,17777.86
ORD-W09-0109,V004,SKU-0017,02/01/2025,5,3,295,124.88,Pass,05/01/2025,36839.6
ORD-W09-0110,V010,SKU-0009,07/02/2025,5,7,481,42.8,Pass,14/02/2025,20586.8
ORD-W09-0111,V010,SKU-0031,21/02/2025,5,2,395,145.66,Pending,23/02/2025,57535.7
ORD-W09-0112,V017,SKU-0040,21/02/2025,7,4,52,153.59,Pass,25/02/2025,7986.68
ORD-W09-0113,V005,SKU-0020,07/01/2025,5,12,376,87.97,Pass,19/01/2025,33076.72
ORD-W09-0114,V010,SKU-0041,03/03/2025,5,13,302,69.11,Pass,16/03/2025,20871.22
ORD-W09-0115,V019,SKU-0047,08/02/2025,3,2,389,14.95,Pass,10/02/2025,5815.55
ORD-W09-0116,V012,SKU-0023,15/01/2025,5,5,92,147.87,Pass,20/01/2025,13604.04
ORD-W09-0117,V002,SKU-0036,19/02/2025,7,13,409,124.29,Pending,04/03/2025,50834.61
ORD-W09-0118,V009,SKU-0009,13/02/2025,7,12,261,107.9,Pass,25/02/2025,28161.9
ORD-W09-0119,V012,SKU-0005,24/01/2025,7,5,397,157.9,Pass,29/01/2025,62686.3
ORD-W09-0120,V004,SKU-0011,01/01/2025,7,10,211,39.02,Pass,11/01/2025,8233.22
ORD-W09-0121,V019,SKU-0050,28/01/2025,5,7,56,23.97,Pass,04/02/2025,1342.32
ORD-W09-0122,V006,SKU-0005,08/02/2025,5,8,250,21.37,Defect,16/02/2025,5342.5
ORD-W09-0123,V016,SKU-0020,24/02/2025,3,4,276,97.68,Pass,28/02/2025,26959.68
