order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W03-0024,V010,SKU-0016,03/01/2025,5,12,421,178.35,Pass,15/01/2025,75085.35
ORD-W03-0025,V009,SKU-0009,10/01/2025,7,2,108,89.7,Defect,12/01/2025,9687.6
ORD-W03-0026,V009,SKU-0043,11/01/2025,3,12,268,12.82,Pending,23/01/2025,3435.76
ORD-W03-0027,V014,SKU-0012,18/01/2025,10,11,34,27.64,Pass,29/01/2025,939.76
ORD-W03-0028,V012,SKU-0001,17/01/2025,5,2,26,89.03,Pass,19/01/2025,2314.78
ORD-W03-0029,V012,SKU-0016,10/01/2025,3,13,181,82.0,Pass,23/01/2025,14842.0
ORD-W03-0030,V003,SKU-0030,06/01/2025,10,13,63,175.44,Pass,19/01/2025,11052.72
ORD-W03-0031,V001,SKU-0039,05/01/2025,3,8,213,96.77,Pass,13/01/2025,20612.01
ORD-W03-0032,V015,SKU-0008,15/01/2025,5,12,255,191.93,Pass,27/01/2025,48942.15
ORD-W03-0033,V011,SKU-0001,08/01/2025,7,10,240,140.13,Pass,18/01/2025,33631.2
ORD-W03-0034,V019,SKU-0037,15/01/2025,7,12,242,143.31,Pass,27/01/2025,34681.02
ORD-W03-0035,V014,SKU-0031,10/01/2025,3,4,385,114.96,Pass,14/01/2025,44259.6
ORD-W03-0036,V017,SKU-0021,08/01/2025,7,13,333,190.05,Pass,21/01/2025,63286.65
ORD-W03-0037,V014,SKU-0020,06/01/2025,5,7,288,17.03,Pass,13/01/2025,4904.64
ORD-W03-0038,V009,SKU-0032,14/01/2025,3,3,165,36.65,Pass,17/01/2025,6047.25
ORD-W03-0039,V017,SKU-0038,14/01/2025,7,4,306,165.84,Pass,18/01/2025,50747.04
ORD-W03-0040,V007,SKU-0044,06/01/2025,3,12,446,139.78,Pass,18/01/2025,62341.88
ORD-W03-0041,V001,SKU-0026,09/01/2025,5,8,480,131.69,Pass,17/01/2025,63211.2
ORD-W03-0042,V002,SKU-0048,13/01/2025,7,2,180,102.45,Defect,15/01/2025,18441.0
ORD-W03-0043,V009,SKU-0041,13/01/2025,7,9,28,29.78,Pass,22/01/2025,833.84
ORD-W03-0044,V016,SKU-0011,18/01/2025,5,8,81,124.07,Pending,26/01/2025,10049.67
ORD-W03-0045,V006,SKU-0006,14/01/2025,7,10,273,85.88,Pass,24/01/2025,23445.24
ORD-W03-0046,V004,SKU-0025,19/01/2025,7,11,459,30.59,Pass,30/01/2025,14040.81
ORD-W03-0047,V006,SKU-0041,19/01/2025,5,11,43,67.84,Pass,30/01/2025,2917.12
ORD-W03-0048,V008,SKU-0026,11/01/2025,3,5,220,150.55,Pass,16/01/2025,33121.0
ORD-W03-0049,V014,SKU-0021,11/01/2025,3,6,166,120.96,Pass,17/01/2025,20079.36
ORD-W03-0050,V020,SKU-0017,08/01/2025,3,2,205,69.49,Pass,10/01/2025,14245.45
ORD-W03-0051,V013,SKU-0002,12/01/2025,10,2,127,49.03,Pass,14/01/2025,6226.81
ORD-W03-0052,V019,SKU-0048,19/01/2025,5,12,483,46.46,Pass,31/01/2025,22440.18
ORD-W03-0053,V015,SKU-0024,16/01/2025,7,12,374,13.8,Pass,28/01/2025,5161.2
ORD-W03-0054,V015,SKU-0042,08/01/2025,10,4,81,106.87,Pass,12/01/2025,8656.47
ORD-W03-0055,V002,SKU-0039,13/01/2025,5,7,129,180.89,Pass,20/01/2025,23334.81
ORD-W03-0056,V020,SKU-0006,05/01/2025,7,2,461,13.82,Pass,07/01/2025,6371.02
ORD-W03-0057,V009,SKU-0031,12/01/2025,7,7,355,163.34,Pass,19/01/2025,57985.7
ORD-W03-0058,V003,SKU-0036,03/01/2025,5,4,399,10.18,Pending,07/01/2025,4061.82
ORD-W03-0059,V006,SKU-0026,07/01/2025,5,5,219,159.72,Pass,12/01/2025,34978.68
ORD-W03-0060,V011,SKU-0035,17/01/2025,5,3,51,41.29,Pass,20/01/2025,2105.79
ORD-W03-0061,V013,SKU-0027,06/01/2025,7,6,372,197.11,Pass,12/01/2025,73324.92
ORD-W03-0062,V007,SKU-0020,04/01/2025,5,4,176,37.2,Pass,08/01/2025,6547.2
ORD-W03-0063,V014,SKU-0025,07/01/2025,10,5,286,144.32,Pass,12/01/2025,41275.52
ORD-W03-0064,V013,SKU-0008,18/01/2025,7,9,349,24.19,Pass,27/01/2025,8442.31
ORD-W03-0065,V015,SKU-0049,04/01/2025,5,2,234,173.49,Defect,06/01/2025,40596.66
ORD-W03-0066,V001,SKU-0001,04/01/2025,10,13,144,84.43,Pass,17/01/2025,12157.92
ORD-W03-0067,V006,SKU-0045,05/01/2025,5,5,487,71.44,Pass,10/01/2025,34791.28
ORD-W03-0068,V015,SKU-0040,04/01/2025,5,4,326,48.32,Pass,08/01/2025,15752.32
ORD-W03-0069,V018,SKU-0007,20/01/2025,5,12,86,21.47,Pass,01/02/2025,1846.42
ORD-W03-0070,V005,SKU-0010,04/01/2025,3,9,378,143.81,Pass,13/01/2025,54360.18
ORD-W03-0071,V003,SKU-0039,20/01/2025,3,13,426,76.44,Pass,02/02/2025,32563.44
ORD-W03-0072,V013,SKU-0022,18/01/2025,10,7,365,68.75,Pass,25/01/2025,25093.75
ORD-W03-0073,V009,SKU-0039,04/01/2025,3,5,461,91.47,Pass,09/01/2025,42167.67
ORD-W03-0074,V007,SKU-0018,01/01/2025,7,12,109,57.86,Defect,13/01/2025,6306.74
ORD-W03-0075,V016,SKU-0035,21/01/2025,5,6,446,120.35,Defect,27/01/2025,53676.1
ORD-W03-0076,V004,SKU-0037,14/01/2025,7,10,241,67.11,Pass,24/01/2025,16173.51
ORD-W03-0077,V013,SKU-0004,02/01/2025,5,9,182,13.73,Pass,11/01/2025,2498.86
ORD-W03-0078,V008,SKU-0023,21/01/2025,7,13,399,74.84,Pass,03/02/2025,29861.16
ORD-W03-0079,V019,SKU-0048,09/01/2025,5,5,358,169.32,Pass,14/01/2025,60616.56
ORD-W03-0080,V008,SKU-0022,06/01/2025,5,6,51,152.39,Pass,12/01/2025,7771.89
ORD-W03-0081,V016,SKU-0049,07/01/2025,5,5,162,125.33,Pass,12/01/2025,20303.46
ORD-W03-0082,V020,SKU-0044,20/01/2025,5,11,281,71.81,Pass,31/01/2025,20178.61
ORD-W03-0083,V009,SKU-0019,04/01/2025,3,7,216,155.57,Pending,11/01/2025,33603.12
ORD-W03-0084,V003,SKU-0021,07/01/2025,7,4,379,131.07,Pass,11/01/2025,49675.53
ORD-W03-0085,V012,SKU-0043,13/01/2025,5,11,200,51.23,Pass,24/01/2025,10246.0
ORD-W03-0086,V019,SKU-0001,05/01/2025,7,6,357,119.0,Pass,11/01/2025,42483.0
ORD-W03-0087,V013,SKU-0047,14/01/2025,5,7,490,23.2,Pass,21/01/2025,11368.0
ORD-W03-0088,V020,SKU-0008,01/01/2025,5,3,424,60.82,Pass,04/01/2025,25787.68
ORD-W03-0089,V013,SKU-0028,04/01/2025,7,5,182,72.35,Pass,09/01/2025,13167.7
ORD-W03-0090,V002,SKU-0016,01/01/2025,5,12,297,12.7,Pass,13/01/2025,3771.9
ORD-W03-0091,V016,SKU-0039,15/01/2025,7,4,474,155.44,Pass,19/01/2025,73678.56
ORD-W03-0092,V002,SKU-0004,03/01/2025,3,10,211,20.43,Pass,13/01/2025,4310.73
ORD-W03-0093,V014,SKU-0014,18/01/2025,5,11,19,87.84,Pass,29/01/2025,1668.96
ORD-W03-0094,V008,SKU-0017,16/01/2025,3,9,487,84.34,Pass,25/01/2025,41073.58
ORD-W03-0095,V002,SKU-0002,08/01/2025,7,7,356,14.47,Pass,15/01/2025,5151.32
ORD-W03-0096,V002,SKU-0022,12/01/2025,5,11,371,159.18,Pass,23/01/2025,59055.78
ORD-W03-0097,V020,SKU-0031,09/01/2025,5,7,59,118.69,Pass,16/01/2025,7002.71
ORD-W03-0098,V007,SKU-0031,15/01/2025,5,6,193,114.8,Defect,21/01/2025,22156.4
ORD-W03-0099,V013,SKU-0005,10/01/2025,3,4,79,189.11,Pass,14/01/2025,14939.69
ORD-W03-0100,V009,SKU-0040,01/01/2025,3,2,471,190.1,Pass,03/01/2025,89537.1
ORD-W03-0101,V009,SKU-0016,17/01/2025,5,7,233,80.25,Defect,24/01/2025,18698.25
ORD-W03-0102,V010,SKU-0035,09/01/2025,7,7,461,155.51,Pass,16/01/2025,71690.11
ORD-W03-0103,V011,SKU-0043,15/01/2025,7,6,251,91.09,Pass,21/01/2025,22863.59
ORD-W03-0104,V016,SKU-0050,12/01/2025,7,6,360,131.72,Defect,18/01/2025,47419.2
ORD-W03-0105,V010,SKU-0044,09/01/2025,5,5,136,96.24,Pass,14/01/2025,13088.64
ORD-W03-0106,V009,SKU-0013,11/01/2025,7,10,164,66.92,Pass,21/01/2025,10974.88
ORD-W03-0107,V005,SKU-0042,04/01/2025,7,5,26,198.17,Pass,09/01/2025,5152.42
ORD-W03-0108,V014,SKU-0044,16/01/2025,5,5,45,156.79,Pass,21/01/2025,7055.55
ORD-W03-0109,V010,SKU-0038,13/01/2025,10,5,480,86.85,Pass,18/01/2025,41688.0
ORD-W03-0110,V003,SKU-0017,20/01/2025,7,10,465,123.68,Pass,30/01/2025,57511.2
ORD-W03-0111,V018,SKU-0045,20/01/2025,10,8,438,180.82,Pass,28/01/2025,79199.16
ORD-W03-0112,V005,SKU-0007,04/01/2025,3,8,119,79.71,Pass,12/01/2025,9485.49
ORD-W03-0113,V002,SKU-0039,08/01/2025,3,3,446,61.16,Pass,11/01/2025,27277.36
ORD-W03-0114,V014,SKU-0029,11/01/2025,5,4,36,113.51,Defect,15/01/2025,4086.36
ORD-W03-0115,V004,SKU-0036,19/01/2025,3,8,413,92.79,Pass,27/01/2025,38322.27
ORD-W03-0116,V010,SKU-0023,20/01/2025,10,8,428,42.36,Pass,28/01/2025,18130.08
ORD-W03-0117,V007,SKU-0012,07/01/2025,5,2,208,195.36,Pass,09/01/2025,40634.88
ORD-W03-0118,V018,SKU-0013,03/01/2025,3,12,269,197.4,Pass,15/01/2025,53100.6
ORD-W03-0119,V016,SKU-0012,15/01/2025,10,6,475,84.51,Pass,21/01/2025,40142.25
ORD-W03-0120,V007,SKU-0010,07/01/2025,7,11,77,116.44,Pass,18/01/2025,8965.88
ORD-W03-0121,V009,SKU-0018,09/01/2025,5,10,469,158.41,Pass,19/01/2025,74294.29
ORD-W03-0122,V011,SKU-0001,05/01/2025,7,12,214,151.93,Pass,17/01/2025,32513.02
ORD-W03-0123,V006,SKU-0031,21/01/2025,5,10,168,103.01,Pass,31/01/2025,17305.68
ORD-W03-0124,V005,SKU-0031,07/01/2025,7,12,197,197.81,Pass,19/01/2025,38968.57
ORD-W03-0125,V004,SKU-0046,01/01/2025,3,13,254,78.03,Pass,14/01/2025,19819.62
ORD-W03-0126,V020,SKU-0048,18/01/2025,10,2,329,129.93,Pending,20/01/2025,42746.97
ORD-W03-0127,V013,SKU-0020,10/01/2025,5,10,318,61.79,Pass,20/01/2025,19649.22
ORD-W03-0128,V010,SKU-0042,14/01/2025,5,7,157,48.22,Pass,21/01/2025,7570.54
ORD-W03-0129,V004,SKU-0029,04/01/2025,7,4,473,98.21,Pass,08/01/2025,46453.33
ORD-W03-0130,V002,SKU-0036,15/01/2025,3,6,177,120.18,Pass,21/01/2025,21271.86
ORD-W03-0131,V001,SKU-0034,04/01/2025,5,6,385,66.86,Defect,10/01/2025,25741.1
ORD-W03-0132,V005,SKU-0014,10/01/2025,7,11,321,61.15,Pass,21/01/2025,19629.15
ORD-W03-0133,V014,SKU-0047,08/01/2025,3,4,457,64.15,Pass,12/01/2025,29316.55
ORD-W03-0134,V013,SKU-0022,05/01/2025,3,10,431,76.34,Pass,15/01/2025,32902.54
ORD-W03-0135,V007,SKU-0032,10/01/2025,5,6,431,132.5,Pass,16/01/2025,57107.5
ORD-W03-0136,V013,SKU-0028,19/01/2025,3,4,110,14.69,Pass,23/01/2025,1615.9
ORD-W03-0137,V002,SKU-0030,16/01/2025,7,8,385,148.82,Pass,24/01/2025,57295.7
ORD-W03-0138,V003,SKU-0006,16/01/2025,5,13,416,110.59,Pass,29/01/2025,46005.44
ORD-W03-0139,V004,SKU-0025,13/01/2025,5,7,373,98.28,Pass,20/01/2025,36658.44
ORD-W03-0140,V014,SKU-0020,14/01/2025,5,8,179,162.77,Pass,22/01/2025,29135.83
ORD-W03-0141,V007,SKU-0007,02/01/2025,5,8,131,99.26,Pass,10/01/2025,13003.06
