order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W15-0023,V013,SKU-0047,26/01/2025,3,11,12,171.27,Pass,06/02/2025,2055.24
ORD-W15-0024,V009,SKU-0035,21/03/2025,10,13,447,18.43,Pass,03/04/2025,8238.21
ORD-W15-0025,V009,SKU-0041,12/02/2025,5,9,339,41.45,Pending,21/02/2025,14051.55
ORD-W15-0026,V016,SKU-0003,08/02/2025,5,13,107,29.51,Pass,21/02/2025,3157.57
ORD-W15-0027,V012,SKU-0028,12/04/2025,5,12,419,114.38,Pass,24/04/2025,47925.22
ORD-W15-0028,V017,SKU-0019,02/04/2025,5,7,72,71.42,Pass,09/04/2025,5142.24
ORD-W15-0029,V008,SKU-0049,07/01/2025,7,10,172,160.06,Pass,17/01/2025,27530.32
ORD-W15-0030,V020,SKU-0047,19/01/2025,7,9,206,144.77,Pass,28/01/2025,29822.62
ORD-W15-0031,V006,SKU-0021,30/03/2025,5,2,255,15.46,Defect,01/04/2025,3942.3
ORD-W15-0032,V011,SKU-0026,18/03/2025,7,8,275,88.54,Pass,26/03/2025,24348.5
ORD-W15-0033,V007,SKU-0019,07/03/2025,5,10,187,45.26,Pending,17/03/2025,8463.62
ORD-W15-0034,V010,SKU-0042,25/03/2025,5,11,268,115.09,Pass,05/04/2025,30844.12
ORD-W15-0035,V019,SKU-0042,11/02/2025,7,10,54,187.2,Pass,21/02/2025,10108.8
ORD-W15-0036,V019,SKU-0041,10/01/2025,5,3,367,57.1,Pass,13/01/2025,20955.7
ORD-W15-0037,V008,SKU-0024,17/03/2025,5,9,385,190.35,Pass,26/03/2025,73284.75
ORD-W15-0038,V010,SKU-0023,04/04/2025,5,13,450,180.44,Pass,17/04/2025,81198.0
ORD-W15-0039,V007,SKU-0032,09/02/2025,7,6,30,90.61,Pass,15/02/2025,2718.3
ORD-W15-0040,V019,SKU-0032,26/01/2025,7,7,389,165.58,Pass,02/02/2025,64410.62
ORD-W15-0041,V019,SKU-0004,05/03/2025,7,4,410,126.09,Pass,09/03/2025,51696.9
ORD-W15-0042,V011,SKU-0027,28/01/2025,3,5,321,70.15,Pass,02/02/2025,22518.15
ORD-W15-0043,V005,SKU-0020,19/01/2025,10,2,464,183.11,Pass,21/01/2025,84963.04
ORD-W15-0044,V001,SKU-0045,06/04/2025,3,9,499,72.29,Pass,15/04/2025,36072.71
ORD-W15-0045,V004,SKU-0034,31/03/2025,5,11,191,97.82,Pass,11/04/2025,18683.62
ORD-W15-0046,V003,SKU-0007,15/01/2025,7,10,200,167.49,Pass,25/01/2025,33498.0
ORD-W15-0047,V010,SKU-0005,07/02/2025,7,7,356,172.0,Pass,14/02/2025,61232.0
ORD-W15-0048,V006,SKU-0029,27/02/2025,5,8,132,89.94,Pass,07/03/2025,11872.08
ORD-W15-0049,V019,SKU-0009,08/03/2025,5,6,66,174.41,Pass,14/03/2025,11511.06
ORD-W15-0050,V010,SKU-0023,03/04/2025,7,12,175,165.77,Pass,15/04/2025,29009.75
ORD-W15-0051,V013,SKU-0011,27/01/2025,5,11,277,11.05,Defect,07/02/2025,3060.85
ORD-W15-0052,V013,SKU-0041,13/03/2025,7,10,225,164.38,Pass,23/03/2025,36985.5
ORD-W15-0053,V002,SKU-0033,05/04/2025,5,3,54,141.76,Pass,08/04/2025,7655.04
ORD-W15-0054,V007,SKU-0011,11/04/2025,7,3,95,108.42,Pass,14/04/2025,10299.9
ORD-W15-0055,V016,SKU-0030,07/01/2025,5,8,162,116.98,Pass,15/01/2025,18950.76
ORD-W15-0056,V011,SKU-0033,01/04/2025,5,12,378,198.11,Pass,13/04/2025,74885.58
ORD-W15-0057,V020,SKU-0022,25/02/2025,5,9,89,63.95,Pass,06/03/2025,5691.55
ORD-W15-0058,V018,SKU-0011,01/01/2025,5,9,415,163.07,Pass,10/01/2025,67674.05
ORD-W15-0059,V001,SKU-0007,24/03/2025,7,5,13,159.74,Pass,29/03/2025,2076.62
ORD-W15-0060,V003,SKU-0031,23/02/2025,7,3,62,106.01,Pass,26/02/2025,6572.62
ORD-W15-0061,V003,SKU-0048,25/03/2025,5,2,85,143.56,Pass,27/03/2025,12202.6
ORD-W15-0062,V016,SKU-0005,13/04/2025,10,7,147,81.08,Pass,20/04/2025,11918.76
ORD-W15-0063,V007,SKU-0018,01/04/2025,5,13,217,35.86,Pass,14/04/2025,7781.62
ORD-W15-0064,V001,SKU-0009,16/01/2025,5,7,123,30.39,Pass,23/01/2025,3737.97
ORD-W15-0065,V002,SKU-0046,13/04/2025,7,7,52,171.47,Pass,20/04/2025,8916.44
ORD-W15-0066,V011,SKU-0012,22/02/2025,3,13,296,75.49,Pass,07/03/2025,22345.04
ORD-W15-0067,V019,SKU-0044,15/01/2025,7,11,474,71.44,Pass,26/01/2025,33862.56
ORD-W15-0068,V001,SKU-0049,23/03/2025,7,8,237,73.54,Pass,31/03/2025,17428.98
ORD-W15-0069,V018,SKU-0007,09/03/2025,3,7,315,27.69,Pass,16/03/2025,8722.35
ORD-W15-0070,V020,SKU-0046,07/01/2025,5,3,253,113.97,Pending,10/01/2025,28834.41
ORD-W15-0071,V006,SKU-0008,19/02/2025,5,6,413,173.92,Pending,25/02/2025,71828.96
ORD-W15-0072,V011,SKU-0001,15/02/2025,3,10,204,133.52,Pass,25/02/2025,27238.08
ORD-W15-0073,V014,SKU-0028,19/01/2025,7,6,327,179.69,Pass,25/01/2025,58758.63
ORD-W15-0074,V011,SKU-0029,20/03/2025,5,12,382,23.25,Pass,01/04/2025,8881.5
ORD-W15-0075,V018,SKU-0019,31/03/2025,5,10,494,135.12,Pass,10/04/2025,66749.28
ORD-W15-0076,V013,SKU-0013,21/02/2025,5,10,245,56.54,Defect,03/03/2025,13852.3
ORD-W15-0077,V018,SKU-0004,13/01/2025,5,3,200,149.17,Pass,16/01/2025,29834.0
ORD-W15-0078,V005,SKU-0031,18/03/2025,3,12,94,72.89,Pass,30/03/2025,6851.66
ORD-W15-0079,V001,SKU-0022,07/01/2025,7,4,193,193.16,Pass,11/01/2025,37279.88
ORD-W15-0080,V007,SKU-0010,24/02/2025,7,13,71,113.61,Pass,09/03/2025,8066.31
ORD-W15-0081,V016,SKU-0009,25/03/2025,3,11,37,41.48,Defect,05/04/2025,1534.76
ORD-W15-0082,V014,SKU-0029,11/03/2025,5,6,10,175.9,Pass,17/03/2025,1759.0
ORD-W15-0083,V013,SKU-0046,27/03/2025,5,13,403,163.47,Pass,09/04/2025,65878.41
ORD-W15-0084,V010,SKU-0002,03/02/2025,7,8,321,198.71,Pass,11/02/2025,63785.91
ORD-W15-0085,V012,SKU-0026,15/04/2025,10,4,154,150.56,Pass,19/04/2025,23186.24
ORD-W15-0086,V020,SKU-0046,12/01/2025,3,11,229,167.79,Pass,23/01/2025,38423.91
ORD-W15-0087,V016,SKU-0023,17/01/2025,5,12,86,54.32,Pass,29/01/2025,4671.52
ORD-W15-0088,V008,SKU-0043,30/01/2025,5,7,375,156.73,Pass,06/02/2025,58773.75
ORD-W15-0089,V020,SKU-0038,18/01/2025,3,5,377,136.26,Pass,23/01/2025,51370.02
ORD-W15-0090,V003,SKU-0002,14/02/2025,3,2,467,103.52,Pass,16/02/2025,48343.84
ORD-W15-0091,V020,SKU-0013,01/01/2025,3,10,270,126.86,Pass,11/01/2025,34252.2
ORD-W15-0092,V005,SKU-0023,08/01/2025,7,3,441,139.18,Pass,11/01/2025,61378.38
ORD-W15-0093,V008,SKU-0032,28/01/2025,10,4,100,14.69,Pass,01/02/2025,1469.0
ORD-W15-0094,V005,SKU-0027,14/02/2025,7,3,48,116.34,Pass,17/02/2025,5584.32
ORD-W15-0095,V013,SKU-0042,01/03/2025,5,6,147,109.4,Pass,07/03/2025,16081.8
ORD-W15-0096,V003,SKU-0016,01/02/2025,5,11,46,128.25,Pass,12/02/2025,5899.5
ORD-W15-0097,V006,SKU-0003,05/03/2025,3,6,487,181.65,Pass,11/03/2025,88463.55
ORD-W15-0098,V002,SKU-0013,09/02/2025,5,7,342,111.14,Pass,16/02/2025,38009.88
ORD-W15-0099,V010,SKU-0019,10/04/2025,5,2,300,92.16,Pass,12/04/2025,27648.0
ORD-W15-0100,V018,SKU-0030,15/01/2025,5,10,284,79.38,Defect,25/01/2025,22543.92
ORD-W15-0101,V015,SKU-0037,09/04/2025,7,10,215,197.05,Defect,19/04/2025,42365.75
ORD-W15-0102,V012,SKU-0009,05/04/2025,3,5,178,155.24,Defect,10/04/2025,27632.72
ORD-W15-0103,V020,SKU-0034,27/02/2025,3,10,454,135.44,Pass,09/03/2025,61489.76
ORD-W15-0104,V016,SKU-0021,31/01/2025,5,2,13,131.23,Pass,02/02/2025,1705.99
ORD-W15-0105,V010,SKU-0010,27/03/2025,7,6,404,195.47,Pass,02/04/2025,78969.88
ORD-W15-0106,V017,SKU-0035,16/01/2025,3,7,107,103.22,Pass,23/01/2025,11044.54
ORD-W15-0107,V001,SKU-0016,30/03/2025,5,10,266,136.61,Pass,09/04/2025,36338.26
ORD-W15-0108,V010,SKU-0023,04/04/2025,7,5,84,26.97,Defect,09/04/2025,2265.48
ORD-W15-0109,V002,SKU-0033,02/04/2025,5,2,70,125.75,Pass,04/04/2025,8802.5
ORD-W15-0110,V011,SKU-0035,04/01/2025,7,6,181,69.55,Pass,10/01/2025,12588.55
ORD-W15-0111,V004,SKU-0015,13/01/2025,3,7,487,143.95,Pass,20/01/2025,70103.65
ORD-W15-0112,V001,SKU-0017,09/02/2025,5,11,379,30.78,Pass,20/02/2025,11665.62
ORD-W15-0113,V012,SKU-0010,06/01/2025,7,10,432,187.69,Defect,16/01/2025,81082.08
ORD-W15-0114,V014,SKU-0001,17/01/2025,7,2,458,168.27,Pass,19/01/2025,77067.66
ORD-W15-0115,V005,SKU-0003,02/02/2025,3,3,89,71.98,Pass,05/02/2025,6406.22
ORD-W15-0116,V015,SKU-0038,21/01/2025,5,2,410,158.87,Pass,23/01/2025,65136.7
ORD-W15-0117,V004,SKU-0036,11/03/2025,5,3,426,173.53,Pass,14/03/2025,73923.78
ORD-W15-0118,V007,SKU-0029,16/03/2025,5,8,67,30.46,Pass,24/03/2025,2040.82
ORD-W15-0119,V003,SKU-0043,04/01/2025,7,7,320,50.26,Pass,11/01/2025,16083.2
ORD-W15-0120,V003,SKU-0039,07/03/2025,7,7,85,47.05,Defect,14/03/2025,3999.25
ORD-W15-0121,V008,SKU-0026,06/04/2025,5,9,177,21.11,Pass,15/04/2025,3736.47
ORD-W15-0122,V002,SKU-0034,30/01/2025,7,8,400,154.03,Pass,07/02/2025,61612.0
ORD-W15-0123,V008,SKU-0036,07/04/2025,3,6,319,64.9,Pass,13/04/2025,20703.1
ORD-W15-0124,V003,SKU-0016,17/01/2025,3,11,373,179.61,Pending,28/01/2025,66994.53
ORD-W15-0125,V017,SKU-0023,20/03/2025,7,13,139,164.22,Pass,02/04/2025,22826.58
ORD-W15-0126,V017,SKU-0038,11/04/2025,7,3,159,130.46,Pass,14/04/2025,20743.14
ORD-W15-0127,V008,SKU-0035,23/02/2025,5,4,205,136.21,Pass,27/02/2025,27923.05
ORD-W15-0128,V007,SKU-0011,31/01/2025,7,11,485,163.71,Pass,11/02/2025,79399.35
ORD-W15-0129,V001,SKU-0049,13/04/2025,5,6,431,155.15,Pass,19/04/2025,66869.65
ORD-W15-0130,V007,SKU-0028,10/02/2025,7,4,112,132.47,Pass,14/02/2025,14836.64
ORD-W15-0131,V013,SKU-0010,30/03/2025,7,11,18,85.92,Pass,10/04/2025,1546.56
ORD-W15-0132,V008,SKU-0025,23/03/2025,5,13,253,50.05,Pass,05/04/2025,12662.65
ORD-W15-0133,V006,SKU-0030,27/03/2025,5,13,334,89.21,Pass,09/04/2025,29796.14
ORD-W15-0134,V013,SKU-0022,10/03/2025,5,10,300,107.86,Pass,20/03/2025,32358.0
ORD-W15-0135,V008,SKU-0046,17/02/2025,7,6,345,17.27,Pass,23/02/2025,5958.15
ORD-W15-0136,V008,SKU-0028,29/03/2025,10,2,260,78.59,Pass,31/03/2025,20433.4
ORD-W15-0137,V019,SKU-0019,16/03/2025,3,4,136,36.59,Pass,20/03/2025,4976.24
ORD-W15-0138,V018,SKU-0002,23/01/2025,3,2,285,168.92,Pass,25/01/2025,48142.2
ORD-W15-0139,V013,SKU-0004,11/04/2025,5,5,445,149.77,Pass,16/04/2025,66647.65
ORD-W15-0140,V005,SKU-0040,07/04/2025,3,5,48,80.67,Pass,12/04/2025,3872.16
ORD-W15-0141,V002,SKU-0016,28/01/2025,5,8,123,10.51,Pass,05/02/2025,1292.73
ORD-W15-0142,V004,SKU-0013,26/03/2025,7,9,331,38.57,Pass,04/04/2025,12766.67
ORD-W15-0143,V018,SKU-0038,15/04/2025,7,11,396,69.01,Pass,26/04/2025,27327.96
ORD-W15-0144,V005,SKU-0010,15/01/2025,10,3,417,29.32,Pass,18/01/2025,12226.44
ORD-W15-0145,V017,SKU-0026,15/01/2025,7,2,423,131.7,Pass,17/01/2025,55709.1
ORD-W15-0146,V018,SKU-0008,01/02/2025,7,6,29,25.1,Pass,07/02/2025,727.9
ORD-W15-0147,V011,SKU-0005,26/01/2025,5,8,278,162.13,Defect,03/02/2025,45072.14
ORD-W15-0148,V020,SKU-0035,11/04/2025,3,9,64,32.98,Pass,20/04/2025,2110.72
ORD-W15-0149,V008,SKU-0044,13/02/2025,5,2,156,51.03,Pass,15/02/2025,7960.68
ORD-W15-0150,V019,SKU-0042,03/04/2025,3,11,187,18.15,Pass,14/04/2025,3394.05
ORD-W15-0151,V002,SKU-0044,06/01/2025,7,4,144,49.87,Pass,10/01/2025,7181.28
ORD-W15-0152,V006,SKU-0042,22/02/2025,3,4,355,72.48,Pass,26/02/2025,25730.4
ORD-W15-0153,V007,SKU-0046,23/03/2025,7,11,220,169.62,Pass,03/04/2025,37316.4
ORD-W15-0154,V003,SKU-0033,02/02/2025,3,11,24,145.19,Pass,13/02/2025,3484.56
ORD-W15-0155,V014,SKU-0046,03/02/2025,3,8,221,183.53,Pass,11/02/2025,40560.13
ORD-W15-0156,V009,SKU-0039,19/02/2025,3,2,483,118.75,Pass,21/02/2025,57356.25
ORD-W15-0157,V012,SKU-0035,21/03/2025,3,6,466,199.59,Pass,27/03/2025,93008.94
ORD-W15-0158,V013,SKU-0009,22/01/2025,7,7,108,159.92,Pass,29/01/2025,17271.36
ORD-W15-0159,V003,SKU-0050,14/01/2025,3,2,390,113.29,Pass,16/01/2025,44183.1
ORD-W15-0160,V003,SKU-0037,21/02/2025,7,3,476,40.6,Pass,24/02/2025,19325.6
ORD-W15-0161,V010,SKU-0018,24/01/2025,5,13,370,45.95,Pass,06/02/2025,17001.5
ORD-W15-0162,V007,SKU-0027,09/03/2025,7,12,107,118.44,Pass,21/03/2025,12673.08
ORD-W15-0163,V015,SKU-0047,20/01/2025,3,9,166,41.58,Defect,29/01/2025,6902.28
ORD-W15-0164,V019,SKU-0001,27/01/2025,7,6,197,68.21,Pass,02/02/2025,13437.37
ORD-W15-0165,V010,SKU-0049,26/02/2025,5,9,180,54.49,Pass,07/03/2025,9808.2
ORD-W15-0166,V018,SKU-0041,07/01/2025,5,9,464,163.7,Pass,16/01/2025,75956.8
ORD-W15-0167,V011,SKU-0044,14/01/2025,5,12,20,48.46,Pass,26/01/2025,969.2
ORD-W15-0168,V005,SKU-0044,22/01/2025,5,11,409,130.8,Pass,02/02/2025,53497.2
ORD-W15-0169,V019,SKU-0002,08/03/2025,5,2,339,107.82,Pass,10/03/2025,36550.98
ORD-W15-0170,V005,SKU-0042,10/03/2025,5,12,159,90.77,Defect,22/03/2025,14432.43
ORD-W15-0171,V011,SKU-0044,03/04/2025,5,4,210,30.39,Pass,07/04/2025,6381.9
ORD-W15-0172,V019,SKU-0005,18/02/2025,7,5,468,11.87,Pass,23/02/2025,5555.16
