order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W02-0027,V010,SKU-0035,03/01/2025,5,5,365,190.78,Pass,08/01/2025,69634.7
ORD-W02-0028,V001,SKU-0012,02/01/2025,5,13,219,71.95,Pass,15/01/2025,15757.05
ORD-W02-0029,V017,SKU-0050,02/01/2025,7,10,482,94.06,Pass,12/01/2025,45336.92
ORD-W02-0030,V012,SKU-0046,14/01/2025,10,5,108,95.52,Pass,19/01/2025,10316.16
ORD-W02-0031,V008,SKU-0042,08/01/2025,7,3,462,90.08,Pass,11/01/2025,41616.96
ORD-W02-0032,V004,SKU-0017,02/01/2025,10,4,100,119.99,Pass,06/01/2025,11999.0
ORD-W02-0033,V003,SKU-0032,14/01/2025,7,8,461,27.9,Pass,22/01/2025,12861.9
ORD-W02-0034,V005,SKU-0016,02/01/2025,7,12,162,139.0,Pass,14/01/2025,22518.0
ORD-W02-0035,V007,SKU-0021,02/01/2025,5,12,36,194.55,Pass,14/01/2025,7003.8
ORD-W02-0036,V014,SKU-0024,08/01/2025,3,5,211,148.85,Pass,13/01/2025,31407.35
ORD-W02-0037,V007,SKU-0045,14/01/2025,7,9,51,155.15,Pass,23/01/2025,7912.65
ORD-W02-0038,V010,SKU-0038,08/01/2025,3,12,107,170.57,Defect,20/01/2025,18250.99
ORD-W02-0039,V009,SKU-0042,01/01/2025,7,9,74,39.2,Pass,10/01/2025,2900.8
ORD-W02-0040,V012,SKU-0045,11/01/2025,7,7,67,11.01,Pass,18/01/2025,737.67
ORD-W02-0041,V011,SKU-0050,09/01/2025,5,6,33,73.58,Pass,15/01/2025,2428.14
ORD-W02-0042,V014,SKU-0015,14/01/2025,3,10,216,75.9,Pass,24/01/2025,16394.4
ORD-W02-0043,V014,SKU-0017,02/01/2025,10,4,288,81.18,Pass,06/01/2025,23379.84
ORD-W02-0044,V018,SKU-0007,12/01/2025,7,4,66,84.81,Pass,16/01/2025,5597.46
ORD-W02-0045,V015,SKU-0017,09/01/2025,3,3,233,6.45,Pass,12/01/2025,1502.85
ORD-W02-0046,V018,SKU-0039,03/01/2025,5,12,211,54.91,Pass,15/01/2025,11586.01
ORD-W02-0047,V009,SKU-0046,01/01/2025,10,12,262,87.53,Pass,13/01/2025,22932.86
ORD-W02-0048,V015,SKU-0027,01/01/2025,7,12,445,148.5,Pass,13/01/2025,66082.5
ORD-W02-0049,V012,SKU-0039,02/01/2025,5,7,481,170.33,Pass,09/01/2025,81928.73
ORD-W02-0050,V002,SKU-0037,14/01/2025,5,13,461,130.72,Pass,27/01/2025,60261.92
ORD-W02-0051,V003,SKU-0021,09/01/2025,10,11,92,61.53,Pass,20/01/2025,5660.76
ORD-W02-0052,V006,SKU-0008,11/01/2025,7,5,197,35.24,Pass,16/01/2025,6942.28
ORD-W02-0053,V020,SKU-0042,10/01/2025,3,10,413,150.2,Pass,20/01/2025,62032.6
ORD-W02-0054,V010,SKU-0026,08/01/2025,5,7,303,137.28,Defect,15/01/2025,41595.84
ORD-W02-0055,V014,SKU-0003,11/01/2025,5,10,103,105.51,Pass,21/01/2025,10867.53
ORD-W02-0056,V007,SKU-0003,14/01/2025,10,2,249,11.01,Pass,16/01/2025,2741.49
ORD-W02-0057,V014,SKU-0040,10/01/2025,5,9,214,104.61,Pass,19/01/2025,22386.54
ORD-W02-0058,V019,SKU-0049,06/01/2025,7,5,227,31.61,Pass,11/01/2025,7175.47
ORD-W02-0059,V012,SKU-0033,04/01/2025,3,7,294,129.65,Pass,11/01/2025,38117.1
ORD-W02-0060,V018,SKU-0014,01/01/2025,3,8,176,125.53,Pass,09/01/2025,22093.28
ORD-W02-0061,V013,SKU-0002,13/01/2025,5,10,369,172.56,Pass,23/01/2025,63674.64
ORD-W02-0062,V014,SKU-0027,03/01/2025,3,9,65,164.95,Defect,12/01/2025,10721.75
ORD-W02-0063,V004,SKU-0008,01/01/2025,7,7,458,193.79,Pass,08/01/2025,88755.82
ORD-W02-0064,V018,SKU-0002,03/01/2025,10,10,462,69.27,Pass,13/01/2025,32002.74
ORD-W02-0065,V009,SKU-0024,12/01/2025,5,12,252,99.29,Pass,24/01/2025,25021.08
ORD-W02-0066,V001,SKU-0010,09/01/2025,3,7,342,130.44,Pass,16/01/2025,44610.48
ORD-W02-0067,V017,SKU-0019,12/01/2025,5,6,106,41.95,Pass,18/01/2025,4446.7
ORD-W02-0068,V014,SKU-0036,14/01/2025,7,5,124,62.77,Pending,19/01/2025,7783.48
ORD-W02-0069,V012,SKU-0021,11/01/2025,7,8,125,165.28,Pass,19/01/2025,20660.0
ORD-W02-0070,V001,SKU-0041,08/01/2025,7,11,52,59.54,Pass,19/01/2025,3096.08
ORD-W02-0071,V018,SKU-0008,04/01/2025,10,6,243,19.44,Pass,10/01/2025,4723.92
ORD-W02-0072,V011,SKU-0041,04/01/2025,10,2,429,103.68,Pass,06/01/2025,44478.72
ORD-W02-0073,V015,SKU-0005,13/01/2025,5,11,71,165.75,Defect,24/01/2025,11768.25
ORD-W02-0074,V019,SKU-0025,06/01/2025,7,5,164,26.3,Pass,11/01/2025,4313.2
ORD-W02-0075,V005,SKU-0009,07/01/2025,5,3,344,181.59,Pending,10/01/2025,62466.96
ORD-W02-0076,V016,SKU-0039,14/01/2025,7,5,81,72.32,Pass,19/01/2025,5857.92
ORD-W02-0077,V015,SKU-0012,11/01/2025,5,12,175,90.97,Pass,23/01/2025,15919.75
ORD-W02-0078,V009,SKU-0007,04/01/2025,7,13,392,109.51,Pass,17/01/2025,42927.92
ORD-W02-0079,V016,SKU-0049,03/01/2025,7,9,69,98.09,Pass,12/01/2025,6768.21
ORD-W02-0080,V017,SKU-0047,03/01/2025,5,11,201,101.03,Defect,14/01/2025,20307.03
ORD-W02-0081,V005,SKU-0050,12/01/2025,3,9,402,41.22,Pass,21/01/2025,16570.44
ORD-W02-0082,V011,SKU-0038,14/01/2025,7,2,475,125.89,Defect,16/01/2025,59797.75
ORD-W02-0083,V002,SKU-0050,07/01/2025,5,13,482,137.77,Pass,20/01/2025,66405.14
ORD-W02-0084,V011,SKU-0032,05/01/2025,7,7,325,59.37,Pass,12/01/2025,19295.25
ORD-W02-0085,V004,SKU-0015,09/01/2025,5,7,101,153.02,Pass,16/01/2025,15455.02
ORD-W02-0086,V013,SKU-0042,14/01/2025,10,5,353,190.04,Pass,19/01/2025,67084.12
ORD-W02-0087,V016,SKU-0038,03/01/2025,3,7,322,160.21,Pass,10/01/2025,51587.62
ORD-W02-0088,V001,SKU-0016,06/01/2025,7,8,149,18.03,Pass,14/01/2025,2686.47
ORD-W02-0089,V018,SKU-0016,09/01/2025,3,10,169,93.54,Pass,19/01/2025,15808.26
ORD-W02-0090,V020,SKU-0015,14/01/2025,3,2,62,156.23,Pass,16/01/2025,9686.26
ORD-W02-0091,V008,SKU-0019,10/01/2025,5,3,354,43.65,Pass,13/01/2025,15452.1
ORD-W02-0092,V009,SKU-0035,01/01/2025,3,3,138,52.47,Pass,04/01/2025,7240.86
ORD-W02-0093,V007,SKU-0018,10/01/2025,7,11,57,164.88,Pass,21/01/2025,9398.16
ORD-W02-0094,V005,SKU-0031,14/01/2025,5,3,342,132.27,Pass,17/01/2025,45236.34
ORD-W02-0095,V020,SKU-0031,02/01/2025,5,13,72,75.53,Defect,15/01/2025,5438.16
ORD-W02-0096,V019,SKU-0003,01/01/2025,10,11,138,87.31,Pass,12/01/2025,12048.78
ORD-W02-0097,V007,SKU-0001,13/01/2025,5,4,184,71.18,Pass,17/01/2025,13097.12
ORD-W02-0098,V002,SKU-0009,03/01/2025,7,13,324,81.08,Pass,16/01/2025,26269.92
ORD-W02-0099,V018,SKU-0003,01/01/2025,5,6,304,49.51,Pass,07/01/2025,15051.04
ORD-W02-0100,V016,SKU-0006,11/01/2025,5,9,135,110.28,Pass,20/01/2025,14887.8
ORD-W02-0101,V005,SKU-0029,04/01/2025,3,12,466,5.8,Pass,16/01/2025,2702.8
ORD-W02-0102,V010,SKU-0043,09/01/2025,5,9,333,129.77,Pass,18/01/2025,43213.41
ORD-W02-0103,V014,SKU-0046,10/01/2025,5,13,16,6.69,Pass,23/01/2025,107.04
ORD-W02-0104,V005,SKU-0007,04/01/2025,5,2,334,107.71,Pass,06/01/2025,35975.14
ORD-W02-0105,V014,SKU-0018,13/01/2025,5,5,40,74.15,Pass,18/01/2025,2966.0
ORD-W02-0106,V004,SKU-0040,08/01/2025,3,11,100,9.07,Pass,19/01/2025,907.0
ORD-W02-0107,V002,SKU-0035,02/01/2025,5,13,106,110.69,Pass,15/01/2025,11733.14
ORD-W02-0108,V012,SKU-0024,02/01/2025,7,12,212,111.3,Pass,14/01/2025,23595.6
ORD-W02-0109,V012,SKU-0039,10/01/2025,5,6,56,130.53,Pass,16/01/2025,7309.68
ORD-W02-0110,V011,SKU-0007,14/01/2025,3,9,161,82.85,Defect,23/01/2025,13338.85
ORD-W02-0111,V008,SKU-0005,02/01/2025,10,8,348,180.02,Pass,10/01/2025,62646.96
ORD-W02-0112,V020,SKU-0045,09/01/2025,3,7,284,21.28,Pass,16/01/2025,6043.52
ORD-W02-0113,V008,SKU-0040,13/01/2025,5,11,356,182.94,Pass,24/01/2025,65126.64
ORD-W02-0114,V005,SKU-0022,10/01/2025,3,12,162,41.24,Pass,22/01/2025,6680.88
ORD-W02-0115,V006,SKU-0018,13/01/2025,7,10,233,43.87,Pass,23/01/2025,10221.71
ORD-W02-0116,V011,SKU-0024,03/01/2025,5,2,465,29.27,Pass,05/01/2025,13610.55
ORD-W02-0117,V018,SKU-0045,07/01/2025,3,12,253,53.92,Pass,19/01/2025,13641.76
ORD-W02-0118,V008,SKU-0045,14/01/2025,5,5,448,91.57,Pass,19/01/2025,41023.36
ORD-W02-0119,V006,SKU-0011,08/01/2025,5,13,238,26.57,Pass,21/01/2025,6323.66
ORD-W02-0120,V015,SKU-0046,03/01/2025,5,2,450,155.99,Pass,05/01/2025,70195.5
ORD-W02-0121,V004,SKU-0025,08/01/2025,7,11,247,54.36,Defect,19/01/2025,13426.92
ORD-W02-0122,V016,SKU-0041,04/01/2025,10,10,65,151.34,Pass,14/01/2025,9837.1
ORD-W02-0123,V003,SKU-0016,04/01/2025,5,4,374,66.1,Pass,08/01/2025,24721.4
ORD-W02-0124,V019,SKU-0021,10/01/2025,5,2,434,197.34,Pass,12/01/2025,85645.56
ORD-W02-0125,V017,SKU-0021,10/01/2025,3,7,169,56.9,Pass,17/01/2025,9616.1
ORD-W02-0126,V015,SKU-0023,01/01/2025,10,12,263,76.32,Pass,13/01/2025,20072.16
ORD-W02-0127,V002,SKU-0043,02/01/2025,10,11,230,22.71,Pass,13/01/2025,5223.3
ORD-W02-0128,V013,SKU-0013,03/01/2025,3,9,273,147.86,Pass,12/01/2025,40365.78
ORD-W02-0129,V013,SKU-0035,05/01/2025,5,7,172,60.62,Pass,12/01/2025,10426.64
ORD-W02-0130,V006,SKU-0021,12/01/2025,10,5,174,193.7,Pass,17/01/2025,33703.8
ORD-W02-0131,V015,SKU-0015,09/01/2025,5,6,99,169.89,Pass,15/01/2025,16819.11
ORD-W02-0132,V016,SKU-0037,02/01/2025,3,11,478,179.2,Pass,13/01/2025,85657.6
ORD-W02-0133,V011,SKU-0007,14/01/2025,5,7,63,80.2,Pass,21/01/2025,5052.6
ORD-W02-0134,V016,SKU-0017,14/01/2025,5,4,156,122.8,Pass,18/01/2025,19156.8
ORD-W02-0135,V002,SKU-0024,11/01/2025,10,9,28,20.68,Pass,20/01/2025,579.04
ORD-W02-0136,V014,SKU-0004,13/01/2025,7,11,307,67.51,Pass,24/01/2025,20725.57
ORD-W02-0137,V005,SKU-0033,08/01/2025,3,5,436,75.07,Pass,13/01/2025,32730.52
ORD-W02-0138,V009,SKU-0001,02/01/2025,7,5,32,197.85,Pass,07/01/2025,6331.2
ORD-W02-0139,V006,SKU-0049,10/01/2025,7,5,42,8.13,Pass,15/01/2025,341.46
ORD-W02-0140,V019,SKU-0045,14/01/2025,5,7,271,50.24,Pass,21/01/2025,13615.04
ORD-W02-0141,V013,SKU-0013,12/01/2025,3,8,138,135.05,Defect,20/01/2025,18636.9
ORD-W02-0142,V017,SKU-0025,10/01/2025,7,8,200,42.8,Pass,18/01/2025,8560.0
ORD-W02-0143,V020,SKU-0020,01/01/2025,5,6,177,195.8,Pass,07/01/2025,34656.6
ORD-W02-0144,V016,SKU-0029,13/01/2025,5,6,356,39.87,Pass,19/01/2025,14193.72
ORD-W02-0145,V006,SKU-0013,13/01/2025,5,5,342,81.3,Pass,18/01/2025,27804.6
ORD-W02-0146,V017,SKU-0006,05/01/2025,7,5,305,106.39,Pass,10/01/2025,32448.95
ORD-W02-0147,V016,SKU-0030,14/01/2025,5,6,203,132.3,Pending,20/01/2025,26856.9
ORD-W02-0148,V015,SKU-0041,13/01/2025,3,11,467,19.21,Pass,24/01/2025,8971.07
ORD-W02-0149,V003,SKU-0042,09/01/2025,5,11,400,160.5,Pass,20/01/2025,64200.0
ORD-W02-0150,V001,SKU-0038,10/01/2025,3,10,498,192.82,Pass,20/01/2025,96024.36
ORD-W02-0151,V005,SKU-0005,14/01/2025,7,9,52,161.0,Pass,23/01/2025,8372.0
ORD-W02-0152,V016,SKU-0014,08/01/2025,5,2,232,145.14,Pass,10/01/2025,33672.48
ORD-W02-0153,V012,SKU-0048,03/01/2025,3,5,288,117.11,Pass,08/01/2025,33727.68
ORD-W02-0154,V010,SKU-0024,06/01/2025,5,5,27,28.79,Pass,11/01/2025,777.33
ORD-W02-0155,V006,SKU-0032,08/01/2025,5,3,305,31.65,Pass,11/01/2025,9653.25
ORD-W02-0156,V020,SKU-0032,01/01/2025,3,11,490,192.26,Pass,12/01/2025,94207.4
ORD-W02-0157,V011,SKU-0017,08/01/2025,7,7,346,173.69,Pass,15/01/2025,60096.74
ORD-W02-0158,V012,SKU-0026,14/01/2025,7,9,494,70.45,Pass,23/01/2025,34802.3
ORD-W02-0159,V011,SKU-0026,04/01/2025,5,3,454,82.73,Pass,07/01/2025,37559.42
ORD-W02-0160,V018,SKU-0049,13/01/2025,5,7,241,190.03,Pass,20/01/2025,45797.23
ORD-W02-0161,V008,SKU-0001,11/01/2025,7,9,415,43.83,Pass,20/01/2025,18189.45
ORD-W02-0162,V011,SKU-0032,09/01/2025,7,5,445,23.93,Pass,14/01/2025,10648.85
ORD-W02-0163,V001,SKU-0036,05/01/2025,7,8,295,133.26,Pending,13/01/2025,39311.7
ORD-W02-0164,V014,SKU-0013,05/01/2025,5,13,425,74.07,Defect,18/01/2025,31479.75
ORD-W02-0165,V006,SKU-0012,01/01/2025,5,8,16,146.62,Pass,09/01/2025,2345.92
ORD-W02-0166,V016,SKU-0038,11/01/2025,7,3,405,61.99,Pass,14/01/2025,25105.95
ORD-W02-0167,V018,SKU-0016,03/01/2025,5,2,257,120.46,Pass,05/01/2025,30958.22
ORD-W02-0168,V012,SKU-0016,04/01/2025,5,9,226,43.28,Pass,13/01/2025,9781.28
ORD-W02-0169,V008,SKU-0003,10/01/2025,5,13,324,113.99,Pass,23/01/2025,36932.76
