order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost
ORD-W05-0020,V002,SKU-0002,04/02/2025,7,13,418,109.78,Pass,17/02/2025,45888.04
ORD-W05-0021,V001,SKU-0034,29/01/2025,5,11,208,155.77,Pass,09/02/2025,32400.16
ORD-W05-0022,V015,SKU-0018,22/01/2025,3,13,94,33.03,Pass,04/02/2025,3104.82
ORD-W05-0023,V005,SKU-0050,28/01/2025,5,7,458,100.03,Pass,04/02/2025,45813.74
ORD-W05-0024,V014,SKU-0020,08/01/2025,5,6,226,93.27,Pass,14/01/2025,21079.02
ORD-W05-0025,V011,SKU-0003,20/01/2025,5,5,291,54.0,Pass,25/01/2025,15714.0
ORD-W05-0026,V010,SKU-0006,12/01/2025,3,11,108,131.94,Pass,23/01/2025,14249.52
ORD-W05-0027,V008,SKU-0006,03/01/2025,7,3,211,144.58,Pass,06/01/2025,30506.38
ORD-W05-0028,V002,SKU-0018,04/02/2025,5,9,313,47.94,Pass,13/02/2025,15005.22
ORD-W05-0029,V010,SKU-0028,09/01/2025,10,4,453,48.56,Pass,13/01/2025,21997.68
ORD-W05-0030,V010,SKU-0025,02/01/2025,5,13,296,117.51,Pass,15/01/2025,34782.96
ORD-W05-0031,V016,SKU-0009,18/01/2025,3,13,24,111.41,Pass,31/01/2025,2673.84
ORD-W05-0032,V001,SKU-0026,01/02/2025,10,7,310,53.18,Pass,08/02/2025,16485.8
ORD-W05-0033,V005,SKU-0032,08/01/2025,5,11,43,163.57,Pass,19/01/2025,7033.51
ORD-W05-0034,V002,SKU-0007,29/01/2025,5,11,376,59.94,Pass,09/02/2025,22537.44
ORD-W05-0035,V016,SKU-0040,30/01/2025,7,9,309,17.43,Pass,08/02/2025,5385.87
ORD-W05-0036,V019,SKU-0001,02/01/2025,10,13,28,6.63,Pass,15/01/2025,185.64
ORD-W05-0037,V001,SKU-0006,10/01/2025,7,11,376,54.57,Pass,21/01/2025,20518.32
ORD-W05-0038,V012,SKU-0022,06/01/2025,7,12,179,127.48,Pass,18/01/2025,22818.92
ORD-W05-0039,V013,SKU-0029,19/01/2025,10,10,285,159.81,Pass,29/01/2025,45545.85
ORD-W05-0040,V019,SKU-0021,20/01/2025,7,4,384,165.65,Pass,24/01/2025,63609.6
ORD-W05-0041,V012,SKU-0021,06/01/2025,7,7,16,85.63,Pass,13/01/2025,1370.08
ORD-W05-0042,V016,SKU-0024,23/01/2025,7,3,184,187.7,Pass,26/01/2025,34536.8
ORD-W05-0043,V009,SKU-0009,12/01/2025,7,11,495,123.07,Pass,23/01/2025,60919.65
ORD-W05-0044,V001,SKU-0027,22/01/2025,7,12,130,31.19,Pass,03/02/2025,4054.7
ORD-W05-0045,V004,SKU-0024,01/02/2025,5,12,26,180.06,Pass,13/02/2025,4681.56
ORD-W05-0046,V018,SKU-0031,01/01/2025,5,6,384,78.94,Pass,07/01/2025,30312.96
ORD-W05-0047,V005,SKU-0008,27/01/2025,5,13,488,41.99,Pass,09/02/2025,20491.12
ORD-W05-0048,V010,SKU-0027,26/01/2025,5,2,432,50.79,Pass,28/01/2025,21941.28
ORD-W05-0049,V002,SKU-0009,22/01/2025,5,10,89,87.82,Pass,01/02/2025,7815.98
ORD-W05-0050,V010,SKU-0013,26/01/2025,10,7,148,168.82,Pass,02/02/2025,24985.36
ORD-W05-0051,V001,SKU-0008,11/01/2025,5,6,269,142.32,Defect,17/01/2025,38284.08
ORD-W05-0052,V008,SKU-0046,27/01/2025,7,11,286,196.06,Pass,07/02/2025,56073.16
ORD-W05-0053,V012,SKU-0006,16/01/2025,7,10,292,92.28,Pass,26/01/2025,26945.76
ORD-W05-0054,V013,SKU-0004,02/01/2025,5,5,275,95.81,Pass,07/01/2025,26347.75
ORD-W05-0055,V016,SKU-0039,31/01/2025,3,10,352,15.19,Pass,10/02/2025,5346.88
ORD-W05-0056,V018,SKU-0035,02/01/2025,3,11,351,145.66,Pass,13/01/2025,51126.66
ORD-W05-0057,V007,SKU-0013,10/01/2025,5,7,24,183.24,Pass,17/01/2025,4397.76
ORD-W05-0058,V010,SKU-0041,21/01/2025,5,5,157,194.94,Pass,26/01/2025,30605.58
ORD-W05-0059,V004,SKU-0019,03/02/2025,3,6,335,65.25,Pending,09/02/2025,21858.75
ORD-W05-0060,V020,SKU-0014,25/01/2025,10,2,49,159.08,Pass,27/01/2025,7794.92
ORD-W05-0061,V002,SKU-0005,12/01/2025,5,13,275,147.55,Pass,25/01/2025,40576.25
ORD-W05-0062,V018,SKU-0036,05/01/2025,3,5,421,199.82,Pass,10/01/2025,84124.22
ORD-W05-0063,V011,SKU-0042,18/01/2025,5,4,146,34.57,Pass,22/01/2025,5047.22
ORD-W05-0064,V012,SKU-0047,26/01/2025,3,11,292,131.33,Pass,06/02/2025,38348.36
ORD-W05-0065,V019,SKU-0004,23/01/2025,5,10,99,128.54,Pass,02/02/2025,12725.46
ORD-W05-0066,V010,SKU-0003,02/02/2025,5,2,206,56.17,Pass,04/02/2025,11571.02
ORD-W05-0067,V013,SKU-0033,20/01/2025,7,4,38,198.44,Pass,24/01/2025,7540.72
ORD-W05-0068,V004,SKU-0036,12/01/2025,5,6,464,8.59,Pass,18/01/2025,3985.76
ORD-W05-0069,V013,SKU-0021,02/01/2025,5,9,292,199.1,Pass,11/01/2025,58137.2
ORD-W05-0070,V015,SKU-0011,19/01/2025,3,10,163,109.61,Pass,29/01/2025,17866.43
ORD-W05-0071,V012,SKU-0044,28/01/2025,5,12,481,196.42,Defect,09/02/2025,94478.02
ORD-W05-0072,V016,SKU-0030,26/01/2025,7,10,215,95.19,Pass,05/02/2025,20465.85
ORD-W05-0073,V005,SKU-0038,02/01/2025,5,9,389,27.71,Pass,11/01/2025,10779.19
ORD-W05-0074,V020,SKU-0014,18/01/2025,5,12,391,49.06,Pass,30/01/2025,19182.46
ORD-W05-0075,V006,SKU-0045,06/01/2025,7,3,333,65.99,Pass,09/01/2025,21974.67
ORD-W05-0076,V012,SKU-0014,23/01/2025,7,11,472,140.7,Pass,03/02/2025,66410.4
ORD-W05-0077,V001,SKU-0012,14/01/2025,3,11,161,14.59,Pass,25/01/2025,2348.99
ORD-W05-0078,V014,SKU-0022,31/01/2025,10,5,90,189.85,Pass,05/02/2025,17086.5
ORD-W05-0079,V007,SKU-0038,01/02/2025,10,4,467,198.24,Pass,05/02/2025,92578.08
ORD-W05-0080,V014,SKU-0010,11/01/2025,5,8,126,76.11,Pass,19/01/2025,9589.86
ORD-W05-0081,V007,SKU-0027,03/01/2025,10,8,220,113.63,Pass,11/01/2025,24998.6
ORD-W05-0082,V016,SKU-0030,06/01/2025,7,6,244,165.02,Pass,12/01/2025,40264.88
ORD-W05-0083,V009,SKU-0022,15/01/2025,10,7,267,189.41,Pass,22/01/2025,50572.47
ORD-W05-0084,V020,SKU-0005,19/01/2025,10,3,479,117.17,Pass,22/01/2025,56124.43
ORD-W05-0085,V004,SKU-0012,18/01/2025,7,2,137,174.75,Pass,20/01/2025,23940.75
ORD-W05-0086,V018,SKU-0008,02/02/2025,5,2,292,114.29,Pass,04/02/2025,33372.68
ORD-W05-0087,V002,SKU-0015,23/01/2025,5,6,56,22.07,Pass,29/01/2025,1235.92
ORD-W05-0088,V012,SKU-0014,07/01/2025,7,11,83,19.51,Pass,18/01/2025,1619.33
ORD-W05-0089,V005,SKU-0003,21/01/2025,5,2,430,113.13,Pass,23/01/2025,48645.9
ORD-W05-0090,V018,SKU-0039,03/02/2025,5,5,305,186.84,Pass,08/02/2025,56986.2
ORD-W05-0091,V019,SKU-0041,10/01/2025,5,13,286,35.59,Defect,23/01/2025,10178.74
ORD-W05-0092,V019,SKU-0037,09/01/2025,5,8,49,133.78,Pending,17/01/2025,6555.22
ORD-W05-0093,V004,SKU-0020,12/01/2025,3,12,43,131.5,Pass,24/01/2025,5654.5
ORD-W05-0094,V004,SKU-0008,30/01/2025,5,2,153,39.48,Pass,01/02/2025,6040.44
ORD-W05-0095,V008,SKU-0041,12/01/2025,7,2,335,79.96,Pass,14/01/2025,26786.6
ORD-W05-0096,V012,SKU-0037,02/01/2025,10,7,488,163.66,Pass,09/01/2025,79866.08
ORD-W05-0097,V017,SKU-0023,09/01/2025,7,2,434,135.63,Pass,11/01/2025,58863.42
ORD-W05-0098,V019,SKU-0033,05/01/2025,3,4,473,100.09,Pass,09/01/2025,47342.57
ORD-W05-0099,V004,SKU-0050,02/01/2025,3,12,280,180.67,Pass,14/01/2025,50587.6
ORD-W05-0100,V010,SKU-0033,25/01/2025,7,13,301,22.67,Pass,07/02/2025,6823.67
ORD-W05-0101,V002,SKU-0015,23/01/2025,10,2,178,5.28,Defect,25/01/2025,939.84
ORD-W05-0102,V010,SKU-0041,07/01/2025,7,2,205,109.35,Pass,09/01/2025,22416.75
ORD-W05-0103,V020,SKU-0027,31/01/2025,10,10,493,145.11,Pass,10/02/2025,71539.23
ORD-W05-0104,V007,SKU-0030,13/01/2025,5,4,246,47.22,Pass,17/01/2025,11616.12
ORD-W05-0105,V013,SKU-0003,16/01/2025,5,13,189,16.92,Pass,29/01/2025,3197.88
ORD-W05-0106,V019,SKU-0026,01/02/2025,5,3,286,199.33,Pass,04/02/2025,57008.38
ORD-W05-0107,V002,SKU-0029,23/01/2025,3,13,441,92.86,Pass,05/02/2025,40951.26
ORD-W05-0108,V001,SKU-0022,29/01/2025,5,3,58,161.09,Pass,01/02/2025,9343.22
ORD-W05-0109,V008,SKU-0013,14/01/2025,7,4,379,161.19,Pass,18/01/2025,61091.01
ORD-W05-0110,V010,SKU-0020,26/01/2025,7,10,264,168.89,Pass,05/02/2025,44586.96
ORD-W05-0111,V017,SKU-0043,18/01/2025,3,8,63,58.92,Pass,26/01/2025,3711.96
ORD-W05-0112,V010,SKU-0023,22/01/2025,7,11,57,11.71,Pass,02/02/2025,667.47
ORD-W05-0113,V020,SKU-0010,26/01/2025,3,4,264,94.47,Pass,30/01/2025,24940.08
ORD-W05-0114,V008,SKU-0024,22/01/2025,5,9,311,149.48,Defect,31/01/2025,46488.28
ORD-W05-0115,V008,SKU-0033,28/01/2025,7,6,169,90.88,Pass,03/02/2025,15358.72
ORD-W05-0116,V010,SKU-0013,02/02/2025,3,5,420,186.72,Pass,07/02/2025,78422.4
ORD-W05-0117,V001,SKU-0009,01/01/2025,3,10,68,189.08,Pass,11/01/2025,12857.44
ORD-W05-0118,V003,SKU-0036,23/01/2025,5,10,160,121.11,Pass,02/02/2025,19377.6
ORD-W05-0119,V013,SKU-0013,26/01/2025,7,9,351,98.73,Pass,04/02/2025,34654.23
ORD-W05-0120,V012,SKU-0035,24/01/2025,7,4,61,186.99,Pass,28/01/2025,11406.39
ORD-W05-0121,V003,SKU-0012,02/01/2025,3,8,206,163.51,Pass,10/01/2025,33683.06
ORD-W05-0122,V002,SKU-0049,31/01/2025,7,11,429,40.17,Pass,11/02/2025,17232.93
ORD-W05-0123,V013,SKU-0002,17/01/2025,5,5,46,17.74,Pass,22/01/2025,816.04
ORD-W05-0124,V017,SKU-0038,05/01/2025,5,6,473,143.13,Pass,11/01/2025,67700.49
ORD-W05-0125,V014,SKU-0003,29/01/2025,5,12,191,29.56,Pass,10/02/2025,5645.96
ORD-W05-0126,V006,SKU-0039,31/01/2025,7,4,314,20.87,Pass,04/02/2025,6553.18
ORD-W05-0127,V016,SKU-0020,09/01/2025,3,11,320,64.39,Pass,20/01/2025,20604.8
